,PANC1.WT.Rep1,PANC1.WT.Rep2,PANC1.WT.Rep3,PANC1.FOXA2KO.Rep1,PANC1.FOXA2KO.Rep2,PANC1.FOXA2KO.Rep3
NAA16,8.02186906159992,8.65092502086932,8.62484847829716,8.4852361095283,8.35340453955108,8.00259557103735
VWA8,7.37690757112071,7.19610801342847,7.25552028855612,7.5198591562066,7.59426729665184,7.2459626183279
DGKH,7.49365951905533,7.86570739742852,8.05409073734579,7.7324431574428,7.85182973810132,8.26826124427891
AKAP11,8.03637750905719,8.26435840545387,8.3899565085607,8.32593595429837,8.22920009635565,7.9019308548445
DNAJC15,11.7039489441919,11.5669992495056,11.5886683504435,11.6468033046113,11.6432796406009,11.4508176250837
CCDC122,7.89493124240081,7.2820275524734,7.56620560045031,7.29932698714764,7.45923324416659,7.69019073045019
LACC1,7.39202880715721,6.88896053917862,7.36668355684504,6.95667800067295,7.11067033701729,7.8245959498372
TSC22D1,10.294086957358,10.5440143543081,10.3686530601065,10.1132242968774,9.86324380972601,10.133884051173
NUFIP1,9.1699825875305,9.15654808451584,8.89685987574942,9.46123482398093,9.19755410214365,9.11910303588504
GPALPP1,9.40987146227652,9.09556374206758,9.00919991772027,9.07804880660442,8.99886025411927,9.31887034016591
GTF2F2,10.9135763410438,11.2573691842995,10.9223576935408,11.6584610872779,11.5856846259561,11.4806955306942
TPT1,13.7790723136646,13.4879756524902,13.3249691803237,13.649833335811,13.4934964058201,13.4601636025394
SLC25A30,8.68439447222052,8.90222654645507,8.00205821854422,8.26867177569201,8.50680347659597,8.49637174222022
COG3,8.55601794894103,8.55063002130254,8.47639540910911,8.35831961614744,8.2343790974613,8.55648112213782
ZC3H13,10.187621784151,10.1687704821234,10.2916373780302,10.3058079654467,10.3376124431611,10.0237474237053
LRCH1,6.5201927535725,6.49823060800493,6.99301940658469,6.80382437788881,6.68079764344737,6.9196404935824
ESD,12.0757615157034,12.1911176866156,12.26072510108,12.1053797226877,12.1257044205178,11.9198804331821
SUCLA2,10.4128255625631,11.0632428511246,10.8246354089551,10.9517851503327,10.8740143984585,10.5085760285328
NUDT15,10.1547525407845,10.6778210571599,10.4121660080595,10.9899328898092,10.6452568302883,10.7633334232326
MED4,9.9992747424049,9.96953822447272,10.1469960465512,10.1307384655873,10.2354157266101,9.67971686024899
ITM2B,9.51720902229725,9.78320694148588,9.6122403328476,10.1159326623567,10.6197575861304,9.24316459270898
RB1,8.57932443304181,8.55925944564893,8.87098366406175,8.99515570102527,9.27750002179032,8.72310127124867
LPAR6,6.92548988859514,7.0809718009569,7.15426920706601,6.33106970012771,6.53731861761784,6.40218118266969
RCBTB2,8.47667529567221,8.38090383480264,8.07438942490187,8.29758796445623,8.46335419585355,8.45749050834788
FNDC3A,9.98064007485033,9.75906448002118,9.65161407282733,9.78428591074634,9.85317921916329,10.1165180097206
CDADC1,8.26712041453279,7.99854320016001,7.948078661408,8.02532868324892,8.16012452960969,8.13168960408083
CAB39L,8.75919072211995,8.54629587549543,8.33212490565054,8.37650334895711,8.42762732038892,8.43364864405881
SETDB2,8.38517660047176,8.21059405789884,8.16709001366789,8.09835967573187,8.25491116513808,8.44958691807134
PHF11,7.94705409166622,7.58216936324481,7.68976494772824,7.90521695682607,7.96207854191554,8.05041090901864
RCBTB1,9.87965819949105,9.67620201334539,9.17815900207354,9.27022055493776,9.27498908944442,9.628129632407
EBPL,6.60049553470691,6.78978734981615,6.69829310959692,6.72086199921,6.87899032687854,6.57196160615529
KPNA3,10.355159812068,10.8020828724258,10.7758883967773,10.9133798788545,10.7502219514553,10.0913410514147
SPRYD7,10.1245160056816,10.3759041817141,10.248742562474,10.1625241044212,9.99113176130598,9.67294421379957
TRIM13,10.2303140160941,10.2227291293063,9.80828806120983,10.1091521914784,10.0729083043034,9.81966408185853
RNASEH2B,9.01500738150807,9.38000970689986,9.67506497331587,9.71452321566156,9.50666250000621,9.39492226435674
INTS6,8.38517660047176,8.28531540348553,8.19979523003061,8.33990376811053,8.24980547742653,8.3971304010629
WDFY2,9.1699825875305,9.3228772989021,9.06605748799818,9.28714065747767,9.1842343391738,9.48853660341499
DHRS12,8.50824409809299,8.30597232978314,8.19979523003061,8.20904036853367,7.65732270076959,7.93060505191085
ATP7B,6.81763151700752,7.13968814288192,6.81145290790448,7.07274416174945,6.87899032687854,6.95356718453998
ALG11,8.33520039287255,8.22693477922061,8.37366838432057,8.05949521963728,8.09897639087048,8.16585808461767
UTP14C,8.54252893804647,8.47967095472675,8.18586939339098,7.99622516438963,7.73245367179601,8.36807415186795
NEK3,9.1344582401585,8.48420962598724,8.68218650279184,8.54272757368396,8.53645768110361,9.35950789976142
THSD1,7.70214801718949,8.13756414167158,7.01418910948661,9.11100334129841,8.92069979652628,8.82436818271111
VPS36,11.0639532990508,10.7549700154848,10.5892397450875,10.7839773397808,10.809547099849,10.9673834557898
CKAP2,11.0538864913176,11.6771441681319,11.4734959825455,11.7829713233646,11.6779052345911,11.6082015799419
HNRNPA1L2,6.95633539009606,6.7451048939549,6.44126874279864,6.67752046004611,6.48613619373226,6.88489675715986
SUGT1,11.2156132041567,11.3062485951359,11.3478042398963,11.3659958060232,11.4768223584751,11.2054001500995
DIAPH3,9.23641715344877,9.98403186113241,9.90212671153863,9.98872349942952,9.8881023247398,10.1165180097206
TDRD3,7.55540511223895,7.83760685189514,7.52255015427819,7.6600633700311,7.65732270076959,7.21831980981579
MZT1,10.2376569774438,10.4965045227018,10.4505274572162,10.4154010062876,10.3388151249144,10.5636198827154
BORA,8.1022187686574,8.55925944564893,8.89970656931871,8.76950524029062,8.97739874736568,9.02384506214397
DIS3,8.75919072211995,9.09556374206758,9.05077177269962,9.06409243672442,9.15175603131991,9.12655789574341
PIBF1,9.21956343837948,9.34300707656361,9.28870450577224,9.22828330275816,9.45879060354559,9.66784378234328
KLF12,7.11055447457087,6.72989784543132,6.40966511431247,6.53908951258243,6.43307111845881,6.98671437516917
COMMD6,11.7111259544062,11.6086457216858,11.5913120250646,11.5257500664019,11.4608933476009,11.5363265048125
UCHL3,10.6709377436888,10.619190119642,10.750882981371,10.6834902804058,10.4817656915406,10.3989570116872
LMO7,7.70214801718949,7.83049535432895,8.39399996766078,7.69670712016754,7.54509864954496,8.46926529747391
CLN5,8.86864106521103,9.40176414293242,9.36071692670627,9.45483102065871,9.20548732864615,8.9723702820306
FBXL3,7.46534529061132,7.15115000734505,7.21951849792916,7.18016424928447,7.34895764276794,7.28201462712961
MYCBP2,7.97242594408482,7.90685788155738,8.14806295942772,7.9844173543565,7.87853877797765,8.04517568259578
OBI1,9.29992668406001,9.5280211882531,9.22884194083354,9.63933361958522,9.64920334932346,9.21546725482309
RBM26,7.70820168120918,7.82334862863986,7.93703608796759,7.81476232616324,7.97451205744541,8.01871074146055
NDFIP2,10.8777692856907,11.0715608813195,11.0437827476613,11.1061843074149,11.0929581627405,10.937319998847
SPRY2,8.78232911551787,8.31109067587923,8.69535295987014,8.70980334938295,9.22902857572674,9.16567934802529
TGDS,9.21744281273526,8.94565761641652,8.66555763535955,9.02139450156093,9.00493392704196,9.50006173133746
GPR180,9.22379536117177,9.24210838632539,9.19447934358158,9.18509040060896,9.12969038049593,8.92755150055132
ABCC4,9.43746377554629,10.3562313178621,10.441764918389,9.89564980709275,9.88645835001135,9.77450675029085
CLDN10,8.25476557005989,8.2484384278027,8.99861704641755,8.2341869918279,7.58618801040825,7.69019073045019
DZIP1,6.82878751466694,7.18499916891164,6.89371277658158,6.8171992224498,6.89215736785717,6.67044965519766
DNAJC3,11.0733642012328,10.9554153505158,11.4145086639115,10.7222199593587,10.7547344241205,10.6762726730325
UGGT2,9.42465300524576,9.49466859515583,9.66171117100482,9.49074904696575,9.45657640514463,9.46912106626093
MBNL2,11.8737975799297,11.9791769714886,12.053626640489,11.7795590436243,11.8064794441097,12.0421877033495
RAP2A,7.82422811659062,8.23234081412151,8.27626572444762,7.68945244969204,8.04694357471725,7.76215221990515
IPO5,10.8615652420985,11.1146436568446,11.4768357814137,11.4702122647573,11.4800961714174,11.7191976322703
FARP1,6.92548988859514,7.16252153000782,7.56620560045031,7.21089027657356,7.13302624169035,7.49665966521488
STK24,6.66416074948758,6.48016777712691,6.7993090679845,6.55514314983503,6.46866379489262,7.23680707149977
DOCK9,6.62629970818015,6.96885672214264,7.14470223252084,6.53908951258243,6.78329452609815,6.90815196253027
UBAC2,10.2501586077177,10.2773596545421,10.5462857977107,10.2538835073062,10.2521083449146,10.2836570287178
TM9SF2,12.1096012115659,11.9581234311562,12.2911258766747,11.8789705256327,11.7066042194699,12.1739442097021
CLYBL,6.96647239644804,6.80437918976833,6.61760089155122,6.91995583107227,6.83875247765455,6.62906089608497
ZIC5,7.93677908336765,7.60735249765717,7.87474322654373,7.59166373434319,7.72511421180197,7.89029967610913
ZIC2,7.11055447457087,6.87520352275995,7.41523665766285,7.08385330400042,6.83875247765455,6.86126056128666
PCCA,8.71778350449217,8.6387628753986,8.70189140065967,8.70980334938295,8.57779063511458,8.9501349264671
GGACT,7.541910430192,6.58530085459309,7.11561467706654,6.83045121619322,6.65012375379759,7.40154220277491
TMTC4,7.48663288658176,7.68825644057135,8.19979523003061,7.89263693624335,7.79688086050749,7.69019073045019
NALCN,8.06023866179251,7.93365359683502,8.70189140065967,7.05026591461322,7.12189159078178,7.30847446676139
ITGBL1,6.95633539009606,7.06893623321456,7.60160244147136,6.31230124101536,6.4509772085042,6.61499652401697
TPP2,9.49111399443165,9.65421741066964,10.2938031057954,10.0551415335281,9.86491443633022,10.1277058626943
TEX30,9.84573690448251,10.1446033734536,10.6589447251368,10.4501569398589,10.4828540538498,10.8891915305857
POGLUT2,7.36162616899952,7.40201369275034,7.76662488649634,7.35540984547632,7.4941950057732,7.80614496539462
BIVM,6.62629970818015,6.80437918976833,6.89371277658158,6.67752046004611,6.43307111845881,6.58644967331773
ERCC5,6.60049553470691,6.49823060800493,6.58966845211071,6.34959714893703,6.53731861761784,6.71068413703886
EFNB2,6.56090275760102,6.26494466975009,6.27583687603802,6.31230124101536,6.28121117099408,6.41846830774977
ARGLU1,8.88209120453818,9.12492560033533,9.57176179131983,9.33906189611363,9.25728912390303,9.57462914924437
LIG4,8.70270239620301,8.40024529826588,8.97990814290016,8.45132504318098,8.52804706520787,8.86356002267069
ABHD13,8.42247527985378,8.64688235373161,8.88254153807051,8.38999230714014,8.37232128226778,8.68321534289233
IRS2,7.51453638560779,6.49823060800493,6.91637915000329,6.66277903801872,6.93095248866345,7.43394982056813
NAXD,9.18742203052408,8.91236577343243,9.29087463619189,8.93508016637258,8.74315110931012,9.64206759020846
CARS2,6.54745998407388,6.66741425675811,6.64500281114332,6.57102012567364,6.68079764344737,6.78793584993636
ING1,7.84635427094231,7.86570739742852,8.32790399754818,8.36744013068347,8.08757463621384,8.19451476154831
ANKRD10,9.41728116471768,9.64411257647777,9.73686032923148,9.52375642104676,9.29743169033467,9.80270140181292
ARHGEF7,9.55632655916492,9.31015205024399,9.60876519854066,9.26534956637389,9.51519835504367,10.0144015489475
TUBGCP3,7.54867354920935,7.92031794852387,8.21358793039893,7.9665224365148,8.2343790974613,8.12674165606317
ATP11A,8.91909787345948,8.44749405754449,9.00127005098147,8.38999230714014,8.71007431992889,8.54539972677972
PCID2,10.8730618773166,9.96142283974708,10.6180457915782,10.0927478493923,10.3555482374131,11.1375334841307
CUL4A,8.60550738449546,8.52442765929083,8.76257184386162,8.80350351420403,8.96187124983921,8.77462306880196
LAMP1,7.20776054507134,6.95584417813129,7.43106458053999,7.1058182137189,6.99337917320884,7.29970832946253
GRTP1,7.44373888289487,7.3332397563952,7.52255015427819,7.1381510217311,6.96873168075218,7.29970832946253
ADPRHL1,7.81864314686953,7.57367634417341,7.88051867443169,7.39162274020287,7.04144581335838,7.23680707149977
DCUN1D2,8.70875377047481,8.13756414167158,8.21358793039893,8.30709931948841,8.09328677706488,8.86949614616937
TMCO3,9.24477074896112,9.14226009490852,9.66840352269157,9.13790185758208,8.97739874736568,9.43949887217757
TFDP1,7.84635427094231,8.50222286007237,8.93343583833732,8.55475466275648,8.61002501425744,8.45749050834788
TMEM255B,8.00721322795845,7.89327105248168,8.14326672670436,8.20395801550995,8.01118232365396,7.89612698681437
RASA3,8.29955857494413,8.60997935059632,8.75000738988741,8.80350351420403,8.80711303818189,8.95851339607367
CDC16,8.83860182264591,8.58484227663842,8.75944097393977,8.68082992945259,8.55727217513642,8.72310127124867
UPF3A,9.4805423735755,8.88516785782259,9.36690171254073,8.99221060144703,8.67622134850695,9.40108260535951
CHAMP1,6.32916435985703,6.63512750247097,6.85903121329913,6.58672428568582,7.22955026749077,6.57196160615529
TTC5,9.4191276592654,9.21505876582832,9.19910858793967,9.05847186494932,9.07589087970751,9.03709125150821
CCNB1IP1,9.85531553881776,9.07464899395736,8.79044806146607,9.13790185758208,8.98970153057393,9.76339161351197
PARP2,10.0820238278887,10.1980756560175,10.3142169746647,10.1572748924585,10.2799246999954,10.4324252933633
TEP1,7.34618117151414,6.90258761729108,7.45448556590365,7.23101667178769,7.13302624169035,7.50431015660297
OSGEP,9.90886313466071,9.87420072756434,9.81282581078103,9.8377646323573,9.85149493991594,9.94441889639671
APEX1,12.1725277537246,12.0436329071322,12.1645917832691,12.1447021529213,12.1997212916317,12.1127010241857
PIP4P1,6.92548988859514,6.78978734981615,6.9050904752789,6.73502459625993,6.68079764344737,6.9423466984557
PNP,10.2112586913017,10.1474676646469,10.4803085550157,10.3351591931463,10.3243163464432,10.4473852163742
ANG,7.09215481588345,6.56830210143929,7.00364308606121,6.33106970012771,6.55398374351437,6.96470108026905
METTL17,10.0478215962193,9.86204603886471,9.88499060509423,9.89564980709275,9.81738971971635,10.2736194753597
HNRNPC,14.8933275015826,14.7993825631272,14.7654682897135,14.8181376092243,14.8111741729807,14.8823231280491
SUPT16H,11.9754901680651,12.2512689028297,12.2796980891833,12.4608256038566,12.2628574604863,12.0256696496493
CHD8,9.11863697419634,9.17911856021997,9.5663972532219,9.06128488796599,9.36981493865509,8.73940036003646
RAB2B,9.5428404252657,9.19304787382139,9.0936674730934,8.99515570102527,9.12969038049593,8.98882475215014
TOX4,11.1330827658274,10.7754821751344,10.886931419642,10.7711484511869,10.5847041122538,10.753737134203
METTL3,10.0005085370931,9.74589539087049,9.88786079488395,9.62038449284529,9.85654189016263,10.1546941668558
DAD1,13.0687480619214,12.6266252825514,12.6839532544638,12.5358063766031,12.5375100716481,12.5543867350677
ABHD4,9.5746665249942,7.85873340656102,7.64296322720384,7.97251210557833,7.56167508578424,8.1802575734096
OXA1L,11.1336451509687,11.1219434075642,11.0418512527812,11.2846829155638,11.0561410260644,10.9729081912269
MRPL52,11.4399914003063,11.6696918710211,11.7281232231269,11.759780251026,11.7876665418526,11.4660787934606
MMP14,6.56090275760102,6.81882492707759,6.3609225317,7.20072080276604,7.32973016038597,7.23680707149977
LRP10,10.0005085370931,9.19858215944896,9.79152645779321,9.16168905407341,9.28500670402336,9.62987925889754
RBM23,10.5961953304235,10.5634468268854,10.441764918389,10.5049082586155,10.4057618174713,10.2825451875008
PRMT5,11.8988257918392,12.1495767969016,12.1574736405336,12.2418185312189,12.0681320367349,11.8386181081792
HAUS4,8.79091122570114,8.58484227663842,9.32515998330581,9.00687634426275,8.71378719148693,8.7682825717234
AJUBA,8.85506435059773,7.70390670974591,7.78521669604252,7.59942581494748,7.85182973810132,8.99698214232716
C14orf93,7.89493124240081,7.73470696279221,7.77284881512352,7.59166373434319,7.70286911045467,7.22759305254583
PSMB5,13.0093140032451,13.1941741123176,13.1397796138993,13.2347709958992,13.1889138453134,12.7476629454934
ACIN1,8.75627215459816,9.38971886556561,9.78075768829725,9.6947319277563,9.75929139971253,9.58729122091997
C14orf119,11.4741415907142,10.9578649337906,11.1085760307908,10.920368707434,11.0922452154995,10.906616710951
HOMEZ,6.94612665519649,6.87520352275995,6.40966511431247,6.95667800067295,6.68079764344737,6.9196404935824
PPP1R3E,6.80638858423461,6.28589224177536,6.72421786208327,6.4898281937175,6.60285438612579,6.61499652401697
BCL2L2,8.19566800103423,7.90008046133045,8.17651025919777,7.63762188754015,7.90476232520834,8.64911345550719
PABPN1,8.53232876338186,8.40981965378648,8.42594603304177,8.4556077740646,8.62587608522718,8.34695545977878
NGDN,10.6901809914381,10.1673600388754,10.0883167834051,10.0872380213154,10.0656626813629,10.5076247421862
THTPA,8.72377208127764,8.59327005941048,8.88254153807051,8.594135899901,8.2343790974613,8.40532582375182
AP1G2,9.06775244740712,8.23234081412151,8.59002408030844,8.07627977420477,7.94322501621277,8.44561882649597
DHRS4,8.22973386936058,8.55063002130254,8.71810902259729,8.60959224860801,8.4094265345884,7.88444873258572
DHRS4L2,7.17316591058729,7.40201369275034,7.24660371363704,7.7324431574428,7.61823718535976,7.09200797658788
PCK2,12.6689129050142,10.9021415714077,10.0323467953424,10.6399335591518,10.6128146965255,11.888068857912
DCAF11,10.5929272745609,10.3437981423804,10.3099432568669,10.2636864401659,10.0901507561781,10.5754709268025
PSME1,12.0589834579792,11.9437777884669,12.0739318971417,12.1657668337275,12.1109974392849,12.5835695959915
EMC9,8.98540329070197,9.38000970689986,9.51534220583644,9.81960404813229,9.47419556470427,9.32536338673828
PSME2,12.1192879431657,12.1243565196772,12.5872794213071,12.6292892451963,12.6330060638261,12.968210404535
RNF31,7.14666444301399,7.25040430288823,7.48513358879934,7.07274416174945,7.29048894453777,7.2459626183279
IRF9,9.79117376284006,8.71024377008264,8.95549174157545,8.6286826930206,8.62587608522718,9.43550289054716
IPO4,11.1554089100805,11.501905033155,11.3446739514221,11.7379694775369,11.4369459411739,11.0083123112651
TM9SF1,7.64017186608198,7.64026047371717,7.7350960028056,7.70392549309125,7.54509864954496,7.53451277132569
CHMP4A,9.8661852381968,9.25278780861734,9.35864942537673,9.28954169679858,9.24451200487456,9.38459621130902
MDP1,8.52205595771006,8.20510576095644,8.53249520729735,7.91768823077235,7.80386501744114,8.25924646971202
NEDD8,12.1064532924012,11.8985900693234,12.0513883150149,12.014684215341,11.9764496082618,12.1254694981503
GMPR2,11.4696940615063,10.6222819052862,10.8027507727553,10.5049082586155,10.6018364830797,10.8693332917937
RABGGTA,9.21106216872327,9.3945490513221,9.24907337789991,9.31097310475781,9.16266357581521,8.94733125538904
DHRS1,8.74748085852332,8.75975154331138,8.85053186808116,8.37197885682525,8.11591182947236,8.35544006948476
NOP9,6.57422143750848,7.30273108411926,7.68976494772824,7.53612741416146,7.66501432483911,7.14190661888153
KHNYN,8.27529858693933,8.26435840545387,8.36545483921648,8.44702956094136,8.11591182947236,8.32552302808589
SDR39U1,8.23393609655142,7.94027547865293,7.82768793955517,7.97251210557833,8.02917375076498,8.17547369492145
PRKD1,6.74882094434889,6.6021016605328,6.48741293931519,6.34959714893703,6.377979597581,6.45050115364456
G2E3,10.7383049831914,11.0510576375401,10.8186313505755,10.9832738150247,10.9857175141892,10.6635172133844
SCFD1,11.2543974530057,11.205401700974,11.1893183216085,11.1391752936487,11.1357949013906,10.9673834557898
STRN3,9.67234375608459,9.56276741276139,9.4332399062249,9.19280725115801,9.52790818465505,9.61405570466148
AP4S1,8.21705324480473,7.65643719288287,7.53724923445404,7.87355880649815,7.78281029016657,7.799941823941
HECTD1,9.64420234327782,9.67421719923702,9.86619388107645,9.6011831621487,9.60190186333106,9.4612810944236
HEATR5A,9.00766311450898,8.94236279113634,8.95822517101767,8.9009402557046,8.75039964602202,9.02118116703894
DTD2,8.6996671639888,9.07765544256941,8.64534664004005,8.74871493400137,8.72486881640678,8.04517568259578
NUBPL,8.57932443304181,8.32633765625845,8.1287816103281,8.53059937722661,8.48524239815192,8.38888815732301
ARHGAP5,9.68467698822212,9.85680537433084,10.1493899733637,10.1037047764695,10.2367066536664,10.1473836474697
SPTSSA,10.8750812191471,10.5580751208351,11.0900026600857,10.8945757727122,11.2373097198057,11.1270414368569
EAPP,10.9669366468197,10.1229379837813,9.93441265462057,9.78598747796662,9.70062714702743,10.4274039802314
SNX6,11.9106868353145,11.3145551488686,11.213543610869,11.1089059093425,11.0858127860281,11.6398036182289
CFL2,12.3475576978906,12.27241558008,12.3903490229723,12.0312780375762,11.8220432785069,12.0418591889032
BAZ1A,7.84635427094231,8.32127321230441,8.24973652884445,8.40335631385105,8.63373678661057,8.27274759578407
SRP54,11.720889624668,11.6526561076519,11.5987762352643,11.5384237681363,11.5177516305783,11.5488654071054
FAM177A1,10.9096413850267,10.7178749831889,10.8637933825795,10.8092978718479,10.878156351281,10.9273951399811
PPP2R3C,10.0017412775407,9.45360023944823,9.29736550983765,9.72874824083506,9.74121375883936,10.0951457193081
PRORP,10.4868810394975,10.4965045227018,10.3120816982771,10.1267155648176,10.2610173142014,9.97364754625704
PSMA6,12.8449290444251,12.8020604492512,12.9364809659175,12.9334615818762,13.0228198122751,12.9464369395842
NFKBIA,8.59247530583136,8.76721955824515,9.20372302574418,8.92893269912405,9.75389185234557,9.45931442639965
RALGAPA1,7.56877473867695,7.25040430288823,7.53724923445404,7.36454863961359,6.96873168075218,7.50431015660297
BRMS1L,8.56271545232059,8.73711271329113,8.51031636949477,8.68812801678546,8.46335419585355,8.23645997039488
MBIP,9.0174471857018,8.90899394247587,8.83871362450664,8.70980334938295,8.91426012987135,8.69663355000849
PAX9,6.93584516946217,6.88896053917862,6.74968499111933,6.89494461658781,6.34004743224737,6.36904476580757
SLC25A21,7.73809474436797,7.09290779629599,7.72870669133299,6.91995583107227,6.83875247765455,7.10212672419622
MIPOL1,8.9320878145797,8.74091060775931,8.99861704641755,8.70261436158935,8.59802136374302,8.89591052844294
SEC23A,12.046494611754,11.9049514191004,11.7777093672152,11.8833485287643,11.8129847921343,11.7838803858983
GEMIN2,9.2003646479279,9.25278780861734,9.29087463619189,9.10010192261419,9.35324744082417,9.5618549620138
TRAPPC6B,10.8223351262683,9.93348399038293,9.84862296852751,9.75330944765056,9.83112870764433,10.2188734864964
PNN,10.4494252196429,10.5418389443836,10.5553406109701,10.5466586976746,10.6703131986945,10.9281063272139
MIA2,10.4100427913469,9.44431297135961,9.6122403328476,9.48027742999456,9.71366534127173,10.479760989053
FBXO33,7.181892647715,6.87520352275995,6.63136690391647,6.91995583107227,6.79736014087534,6.97574971182845
LRFN5,7.2581451706128,7.78707411551915,6.42555345831146,8.08736196478098,8.01118232365396,6.93103826464834
KLHL28,9.47877288080087,8.52001395585676,8.38183543294736,8.3212498022767,8.29511894493758,9.0735463427835
TOGARAM1,8.96784947973724,8.38576356427456,8.41404900127225,8.64752381981713,8.54064467324609,8.59639986358485
PRPF39,8.68746197232855,8.8220304572924,8.84167727392948,8.80013951475716,9.04084859837067,9.85748964564645
FKBP3,11.6408650140668,11.6184851432302,11.3807780783585,11.563441978211,11.3866620794814,10.9961551110512
FANCM,7.52142874360536,8.13756414167158,8.0386770715503,7.97847701021443,7.96207854191554,7.52702118645694
MIS18BP1,9.33751363357829,9.70175914288698,9.91061903682212,9.93911886817687,9.85822029104889,9.68309129800736
RPS29,13.9510945171008,13.6145964375234,13.7206078201938,13.7186011622991,13.6728839493296,13.5968167426697
LRR1,9.46095755095862,10.3249451360188,10.5038856713574,10.5233866716058,10.6177773104552,10.1989751076368
RPL36AL,12.9502020531822,12.7115747931236,12.7038378377652,12.6015367181852,12.6721762355913,12.5516203328589
MGAT2,9.34335991042872,10.0251025614542,10.4982622038057,10.3386415474667,10.5570686682404,9.94019461196848
DNAAF2,7.35392433830017,7.65643719288287,7.52255015427819,7.59166373434319,7.68027563518906,6.83723068371425
POLE2,8.3507628903884,9.84096818149462,9.91343873935944,9.87501373273104,9.99876052288979,9.40721675340376
KLHDC1,7.181892647715,6.48016777712691,6.42555345831146,6.57102012567364,6.53731861761784,6.76264210537177
KLHDC2,7.07351746695448,7.04455963694932,6.89371277658158,7.06154881471661,7.22955026749077,7.15168254468451
NEMF,10.4620188517481,10.4612559177316,10.4935591784332,10.3820388703106,10.6108248613271,10.517109496261
ARF6,10.811831625571,10.751208994899,11.1171624465089,10.8431992402682,10.9141017241639,11.390687633682
VCPKMT,7.96738714376565,7.50386992025579,7.67654722992753,7.93005262205889,7.62613945876836,7.95872043106591
SOS2,7.85183319159835,7.19610801342847,7.37489006238957,7.16977508281759,7.39593428461554,7.89612698681437
L2HGDH,9.01988287081094,9.01943322026499,8.96910739198174,9.08635827954636,8.95874559478271,9.33397557302799
DMAC2L,9.99184973383082,9.458221549464,9.54291761694275,9.60697044235148,9.25474273681692,9.27705485142807
ATL1,7.2745564704836,7.17380412383775,6.71131371428307,7.5198591562066,6.90520532828683,7.683467233774
SAV1,6.93584516946217,6.81882492707759,7.07589591907391,6.73502459625993,7.26034132609209,7.32584855032804
NIN,7.53511545794393,7.72706832513102,7.54454299303919,7.69670712016754,8.09328677706488,7.64937155862807
PYGL,9.92973779654471,9.67620201334539,10.0362326838003,10.1599018858292,9.83964960482828,10.5028588787373
TRIM9,6.390680733456,6.53369170353457,7.29064552324068,6.50643621658985,6.69589345348013,6.89657121450667
TMX1,11.8623068285894,11.9847931282152,12.0612746414486,12.0865178356083,12.0228319393833,11.8547921041683
FRMD6,11.019002439317,10.5032284715688,10.3573077842135,10.4735750225959,10.5129995524337,11.5858412045344
RTRAF,12.15712070905,12.030116712097,11.9936048395297,12.0653057583764,12.0115639517774,11.7752109631763
TXNDC16,7.67767610473718,7.41157628412561,7.32493587240564,7.38265437404966,7.43244445009493,7.35998135825181
ERO1A,10.7478870398484,10.5276182565506,10.5038856713574,10.4307098559214,10.5372992143938,10.541481937177
PSMC6,11.7738005397914,11.9743456604177,11.9127737960329,11.7458593950068,11.9452048633592,11.6867861716787
STYX,10.8486067045927,10.9845393644841,10.6335190811317,10.9936191376276,10.9648372736179,10.7886157789539
GNPNAT1,10.7522881535231,10.6984753676328,10.6698248552369,10.9273238432803,10.9718309855366,11.074690390473
FERMT2,10.0285984395904,9.61129311601035,9.39137907805651,9.6543157371774,9.64920334932346,10.0913410514147
DDHD1,6.98653520626813,7.0809718009569,6.92758018301278,6.9924886384308,7.4414294304985,7.02975825729108
CDKN3,10.6894161695693,10.9933223576839,11.3761864221117,11.3620086677383,11.1665999984269,11.1295170273675
CNIH1,12.3569802970838,12.2131578413712,12.1035551726084,12.1060609844268,12.1257044205178,11.9173754881536
GMFB,11.8272750246398,11.6686953165298,11.6299680860931,11.7242793123994,11.7140382578972,11.8777981013082
CGRRF1,9.98563290146142,9.23134932076706,9.48722943627927,9.38693858466371,9.34369417134851,9.60162737591452
SAMD4A,7.24986898019475,6.63512750247097,6.85903121329913,6.93230069986759,6.86570201186494,7.63550442384659
WDHD1,8.68746197232855,9.90329981281856,10.2476257491383,10.0844751961226,10.1734010360349,9.75860164282138
SOCS4,9.75215289199549,9.69785662481448,9.55199352460497,9.63556365296142,9.74484745412394,9.92317268782731
MAPK1IP1L,12.5712025937303,12.4051890665149,12.4664821580226,12.4997106364219,12.428479466463,12.3453317762642
LGALS3,13.0706582714261,13.1507609831606,12.7648286371967,13.232432971593,12.9092130906808,12.6711376820039
DLGAP5,10.1402732920193,11.281690019555,11.3807780783585,11.3320398359427,11.385498646138,10.5962026019515
FBXO34,7.73216547725145,7.90008046133045,7.89200066889433,8.0707065915187,8.19241699042143,7.92491562384241
ATG14,8.08371158360818,8.1025693315426,7.70936720493958,8.3212498022767,8.09328677706488,7.79371189601012
KTN1,10.8382934214583,11.7123889262903,11.8950513346468,11.9656039814251,12.3758453463454,11.4994785505751
TMEM260,7.37690757112071,7.26102258932387,7.09589197624687,7.23101667178769,7.2086516444273,6.87312706161778
EXOC5,9.53264244379531,10.5994534238609,10.9004960787659,10.9226908136246,10.910061837709,10.4162951851751
