"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"54TM","10897",0.28872492994401,8.73785889394816,2.41039531829152,0.0243910511509029,0.0516177912142643,-4.35203296438293
"582J2.1","3566",0.367871172530107,10.4063333663019,1.1791098914993,0.250490717935115,0.342898077118333,-6.33157410887527
"5PTASE","3632",-0.44901484731639,9.27119740383177,-2.31227794271295,0.0301285908043161,0.0614814814785166,-4.54455111449655
"5T4","7162",0.193470850401836,8.27083106796171,0.839995743855421,0.409617112200608,0.508991867076846,-6.67052437334947
"76P","27229",0.0440454612402625,8.13740049223419,0.449637598311148,0.65720953115391,0.73578441004565,-6.92612980111862
"8D6A","51293",0.434169252618476,7.88491981015065,3.3903972188159,0.00253360393317564,0.00802156742486536,-2.21708616150468
"9804","4061",1.25613036532391,9.68088268175548,3.50158459947861,0.00193501042416015,0.00645087747756584,-1.95702214035101
"99D8.1","10576",0.393230304991652,10.0374274042981,3.71415361631151,0.0011509067649556,0.00426076390496005,-1.45329995438407
"A-152E5.2","6376",0.352517941257688,10.2375566188721,1.28711517760445,0.210944579137766,0.298173215707165,-6.20231711020597
"A-152E5.7","5432",0.0943882391830453,9.59622903263882,0.895496869445135,0.379861666583812,0.479126708938152,-6.62224625040568
"A14GALT","53947",0.0931537482637061,9.58773465936605,0.528675279426307,0.602130430305508,0.688996141463009,-6.88650592557128
"A15","7102",-0.929611570305985,9.05360965336146,-2.27109708264979,0.0328863796284447,0.0660590886189542,-4.62388695182413
"A18HNRNP","1153",-0.822075197086304,12.3172269505371,-5.41313162121461,1.72229772124878e-05,0.000163670033893632,2.69263765676292
"A1CF","29974",0.330423750575095,8.51265755429914,0.532917450197473,0.599237696694443,0.68677213057443,-6.88420228022937
"A1S9T","7317",-0.583337502769668,11.9733363307621,-4.55235221577259,0.000144192299918181,0.000819492046553915,0.584066400989399
"A2BP","54715",-1.09248189671743,6.83589384622377,-5.29511600583169,2.29882825958352e-05,0.000203418827483658,2.40517505552777
"A2BP1","54715",-1.09248189671743,6.83589384622377,-5.29511600583169,2.29882825958352e-05,0.000203418827483658,2.40517505552777
"A2D","11273",-0.191147088593716,11.4067467172367,-1.64761784767092,0.11312015194818,0.180999065118411,-5.70254411772914
"A2LD1","87769",-0.676827318642475,8.21737577278159,-3.60015322228254,0.00152168905161289,0.00531806103460496,-1.72442797144218
"A2LG","11273",-0.191147088593716,11.4067467172367,-1.64761784767092,0.11312015194818,0.180999065118411,-5.70254411772914
"A2LP","11273",-0.191147088593716,11.4067467172367,-1.64761784767092,0.11312015194818,0.180999065118411,-5.70254411772914
"A2M","2",0.184216969898994,13.9565948892963,0.553209771117024,0.585494158970816,0.67466388104643,-6.87293469464772
"A2MR","4035",0.746436069197921,13.1274465642776,2.02939194605334,0.0542271656799026,0.099647033413179,-5.07070487374754
"A2MRAP","4043",-0.608196559318754,10.9767827336936,-4.82240414831091,7.37536617453626e-05,0.000489609900468902,1.24737433155706
"A2RP","11273",-0.191147088593716,11.4067467172367,-1.64761784767092,0.11312015194818,0.180999065118411,-5.70254411772914
"A4","351",0.189600117548428,13.980703882512,1.16040822756274,0.257867505619039,0.350764147821027,-6.3529426056039
"A4GALT","53947",0.0931537482637061,9.58773465936605,0.528675279426307,0.602130430305508,0.688996141463009,-6.88650592557128
"A4GALT1","53947",0.0931537482637061,9.58773465936605,0.528675279426307,0.602130430305508,0.688996141463009,-6.88650592557128
"A4GNT","51146",0.119982317606719,6.64968777928054,0.666891515159337,0.511522322829673,0.60700140567466,-6.80227225644278
"AAAS","8086",-0.627217220870413,9.39713176222178,-5.39845505084115,1.78515999550846e-05,0.000167855652501472,2.65693485081476
"AAC1","9",0.296154598584685,7.1539353240878,2.72346793857353,0.0121593702709806,0.0288975688970315,-3.70780985376816
"AACS","65985",-0.634487741421593,8.79562407983499,-4.69728196479101,0.000100595064119321,0.000616557912882771,0.940026013211678
"AACT","12",-0.0887098649337341,6.73214020948754,-0.249753229137531,0.805010564260303,0.855294929268615,-6.99810913865595
"AADACL1","57552",1.3332279645236,9.50385120933781,5.60565081707547,1.07798183281291e-05,0.000117808949134631,3.1596012477291
"AADAT","51166",-0.070927361220404,7.35286354897394,-0.424985791397102,0.674823736692768,0.750471655958207,-6.93720248478049
"AADC","1644",-1.42355013929583,9.16495693472397,-2.02190212361464,0.0550519758520179,0.100894819662477,-5.08400802604271
"AAED1","195827",0.742058754687083,7.62150599350459,6.77472321576982,6.80120821515122e-07,1.59923830985217e-05,5.92090511442612
"AAG","4350",0.512134888315425,8.18398719925209,4.68649701145019,0.000103324970802927,0.000630274183899972,0.913531865380879
"AAG10","51142",0.371504337293663,9.92901026382985,2.41100139965688,0.0243589752398383,0.0515583734666915,-4.35082889977142
"AAG13","140576",0.491897727708244,9.00819029258886,2.55223321928171,0.0178637050632248,0.0397883129444347,-4.0655223944657
"AAG2","6767",0.390863661045309,10.6779231073868,2.30661358420676,0.0304949295686385,0.0621096192173947,-4.55551611917524
"AAG4","1191",0.623392398841299,12.2722849978609,1.38855520534918,0.178360975156996,0.260967680470976,-6.07205661889702
"AAG5","8540",0.787644151744287,10.1041638934471,4.79670244506048,7.86054074702583e-05,0.000512979439107284,1.18424999382155
"AAG8","10280",0.358863165847833,8.37203892028625,2.72726489957995,0.0120548960011904,0.028706340978751,-3.69974173615769
"AAGAB","79719",-0.358743941852929,9.26976919884407,-2.95325947249365,0.00716253192974567,0.0187533463469772,-3.20987568961863
"AAK1","22848",-0.0569763231793381,11.8039866325477,-0.326456164653894,0.74705156381853,0.810434363120293,-6.97530510484051
"AAMDC","28971",0.165785499552767,7.61340823931172,1.46869926570259,0.155552179058298,0.233518968165697,-5.96327275973058
"AAMP","14",-0.250992123846004,9.93643623729052,-2.08895068829917,0.0480505231214235,0.0901279931153458,-4.96371945271002
"AAP","5345",0.367471025083448,10.1498402348746,0.933602455408636,0.360273686064848,0.459183091150225,-6.58743543495785
"AAR2","25980",-0.0368391687369236,8.95736299770813,-0.4991747624923,0.622429984223266,0.706435399889503,-6.90202831854905
"AARF","90956",0.321003290475852,8.52269451418372,2.62527432918355,0.0151771212510455,0.0346933649045653,-3.91444344835679
"AARS","16",0.025007008372409,10.715356953858,0.238230636047067,0.813826342756274,0.862134927153599,-7.00101350009202
"AARS2","57505",-0.373022281135089,9.38049791275872,-3.48207494103983,0.00202897198889145,0.00669968991727088,-2.00283924390846
"AARSL","57505",-0.373022281135089,9.38049791275872,-3.48207494103983,0.00202897198889145,0.00669968991727088,-2.00283924390846
"AASDH","132949",-0.342477153403113,8.95333527475311,-2.26965509850462,0.0329869973126211,0.066211071771481,-4.62664881114704
"AASDHPPT","60496",0.728149934955375,8.82280983331423,6.03331079235615,3.85473263939059e-06,5.55828703681692e-05,4.1860900855932
"AASS","10157",-1.39277097643413,10.2130999335567,-6.14032091390263,2.98907581429382e-06,4.5974007621008e-05,4.44023411613214
"AAT","5265",2.19024042066197,10.9950260764008,3.45924003389699,0.00214462129037673,0.00699810411902922,-2.05636813377816
"AAT1","2875",-1.31080724975116,8.78169944282233,-4.02489257004969,0.000534596276442835,0.00231571105433836,-0.704998041074096
"AAT2","84706",-1.17156962683405,8.97926031576252,-3.09475795650572,0.00513764179794215,0.014245971047107,-2.89438061577594
"AATF","26574",0.0685010422988004,9.72286468632464,0.421802842467677,0.677112210529474,0.75201695692073,-6.93858738412425
"AATK","9625",-0.462381236847894,7.97994734631923,-2.17570386313576,0.0401796809935183,0.077973953643279,-4.80417578973242
"AATYK","9625",-0.462381236847894,7.97994734631923,-2.17570386313576,0.0401796809935183,0.077973953643279,-4.80417578973242
"AATYK2","22853",0.300373295216314,10.7933274062956,1.53550324399961,0.138396803508559,0.212227985266618,-5.86875568025099
"AAVR","79932",-0.136463195651368,10.8217502503469,-1.18155829577389,0.2495367021442,0.341974411280433,-6.32875418345198
"ABAT","18",-1.61637931925167,9.44781954151084,-4.67129985699211,0.000107298483193002,0.000651195026286463,0.876199322091841
"ABBP1","3182",0.406495314525325,10.3766410304495,2.95923781245618,0.00706333066978853,0.0185454660947326,-3.19667436149268
"ABC1","63897",0.264801343858712,9.06638393357769,2.73790691298564,0.0117665795290382,0.0281334003488675,-3.67709853292498
"ABC12","26154",1.59675003675328,7.27814321413172,4.56182417041394,0.00014083719398195,0.000804733413854509,0.607322326226887
"ABC2","55181",0.614733519273546,8.23435797243051,5.85943618995232,5.84265746699813e-06,7.54333043123628e-05,3.77073430004619
"ABC3","21",0.728328201466253,9.74369330925718,3.51711737465353,0.00186325737642541,0.00624709228629237,-1.92049083096412
"ABC50","23",-0.478531739121125,10.2014446152211,-3.88023286905735,0.00076457684152357,0.00306659076347032,-1.05483407566326
"ABC7","22",0.201937167009186,8.96315006364482,1.90638557247172,0.0692581457435786,0.121142777946602,-5.28477931344358
"ABC8","9619",1.43432152054418,10.1200262203867,5.77738756439504,7.11722280777763e-06,8.73547184865166e-05,3.57375788975809
"ABCA1","19",1.66185258602898,11.4141501856473,5.73026527126115,7.97372069847577e-06,9.43953585493851e-05,3.46036278452078
"ABCA10","10349",-1.37458134690137,8.53657239768436,-4.8146656467169,7.51818853533112e-05,0.000496812134885579,1.22836906746667
"ABCA12","26154",1.59675003675328,7.27814321413172,4.56182417041394,0.00014083719398195,0.000804733413854509,0.607322326226887
"ABCA13","154664",-0.377347055237818,6.60419876082178,-0.805941034229105,0.428587866176052,0.527296564004681,-6.69871023872559
"ABCA2","20",-1.07536391582146,11.0304295627769,-6.58806619054022,1.04607953688788e-06,2.19092796576861e-05,5.49012979297875
"ABCA3","21",0.728328201466253,9.74369330925718,3.51711737465353,0.00186325737642541,0.00624709228629237,-1.92049083096412
"ABCA4","24",-1.93680437800843,7.39101857214196,-7.76005685593946,7.54928139654048e-08,3.42080343553774e-06,8.12069859678382
"ABCA5","23461",-0.800649598661664,10.5391915354404,-2.61139722221679,0.015656461609398,0.0356050303371437,-3.94332380665692
"ABCA6","23460",-1.30023085351164,8.66587755923078,-3.77225936184469,0.000997722207625739,0.00380060775860113,-1.31432380797552
"ABCA7","10347",-0.631732436947717,8.81884637900133,-3.49827617058328,0.00195063913639909,0.00649084958451864,-1.964797079487
"ABCA8","10351",-1.83407848753064,8.64163601757738,-4.14059083207607,0.000401250714121448,0.00184503469615809,-0.423727808619583
"ABCA9","10350",-1.42784916760401,8.36043747939119,-4.58766943616424,0.000132075189284764,0.000765103689310102,0.670786382119813
"ABCB1","5243",-1.8803925752237,9.83233042617744,-3.90880961017542,0.00071247112414159,0.00289685987216268,-0.985910077918654
"ABCB10","23456",0.333460738374017,8.73788780119142,2.72783671479387,0.0120392360297198,0.0286733390719793,-3.69852620197235
"ABCB2","6890",1.40337804316685,9.75546165617268,7.2811387839232,2.16276708611769e-07,7.05514123850562e-06,7.06752128617899
"ABCB3","6891",0.838536929528315,9.71351164978739,4.73624894883031,9.13216368871273e-05,0.000574604402215882,1.03575198268386
"ABCB4","5244",0.904470724690318,7.06355771401483,3.92577838017932,0.000683209899172961,0.00280590555588874,-0.944938071500434
"ABCB6","10058",0.926255663995901,8.52463655282949,3.57325024688562,0.00162502156748844,0.00560171466713911,-1.78808944028579
"ABCB7","22",0.201937167009186,8.96315006364482,1.90638557247172,0.0692581457435786,0.121142777946602,-5.28477931344358
"ABCB8","11194",-0.516046419852513,9.02914322597686,-3.32773882735279,0.00294683985402643,0.00906137601627329,-2.36245527975365
"ABCB9","23457",-0.660847819390333,7.69227464961819,-4.05778656444294,0.000492745745805588,0.0021722568616669,-0.625150111249162
"ABCC1","4363",0.24859813254176,10.8682735022121,1.571865166818,0.129731908745395,0.20136527450448,-5.81587603348208
"ABCC10","89845",-0.44969882535589,9.39942943422787,-3.15919365113747,0.00441000649453314,0.012540709786794,-2.74872215294224
"ABCC2","1244",-0.554122719919954,9.21603244735821,-0.946440511907517,0.353829263225428,0.452454658308746,-6.57540480012529
"ABCC3","8714",2.30710926477589,10.5946211857184,6.26810719164552,2.20985424435491e-06,3.65302904630175e-05,4.74215125973067
"ABCC4","10257",0.925071038356682,10.8929176700853,2.66059911111012,0.0140183792002907,0.0325683856522807,-3.84056217141427
"ABCC5","10057",-1.19684223265916,10.8878469765466,-4.48748544430469,0.000169424714108277,0.000935508853239563,0.424853780851072
"ABCC6","368",-1.34599094587907,9.36610388309706,-2.63227351259128,0.0149406149319268,0.0342590199093412,-3.89984619630945
"ABCC7","1080",-0.168538563035352,7.0796866371289,-0.25765272048971,0.79898193842519,0.8509964858685,-6.99603919919285
"ABCC9","10060",0.165307366559695,9.54043758693004,0.384964762129717,0.703824713282355,0.774966545869886,-6.95386892834639
"ABCD1","215",0.473465621094631,8.47303949339411,3.51357975598249,0.00187936677242288,0.00629315095713079,-1.92881503903524
"ABCD3","5825",-0.0731824081951267,10.180864699906,-0.310755016328211,0.758804845994848,0.819498937814925,-6.98046341931625
"ABCD4","5826",-0.544194757521058,9.77869618384878,-3.62911835896496,0.00141763987396701,0.0050239112096351,-1.6557445387726
"ABCE1","6059",0.800606699416154,9.28547717269926,6.55344711886226,1.13357252252378e-06,2.30464124981558e-05,5.40977215870078
"ABCF1","23",-0.478531739121125,10.2014446152211,-3.88023286905735,0.00076457684152357,0.00306659076347032,-1.05483407566326
"ABCF2","10061",-0.170462165824601,9.48884136119461,-1.21035052076356,0.238520497586326,0.329601371621243,-6.29520623876294
"ABCF3","55324",-0.615274450322401,9.75742964616805,-4.67676172978847,0.0001058530336088,0.000643158183976525,0.889616581206187
"ABCG1","9619",1.43432152054418,10.1200262203867,5.77738756439504,7.11722280777763e-06,8.73547184865166e-05,3.57375788975809
"ABCG2","9429",0.936519064085307,7.63200101868962,4.18619088010854,0.000358299102434844,0.00169000397382527,-0.312573619635383
"ABCG5","64240",0.105930331226084,6.72930272921432,0.747671607101437,0.46228666151733,0.560696484929095,-6.74437602867421
"ABCP","9429",0.936519064085307,7.63200101868962,4.18619088010854,0.000358299102434844,0.00169000397382527,-0.312573619635383
"ABCR","24",-1.93680437800843,7.39101857214196,-7.76005685593946,7.54928139654048e-08,3.42080343553774e-06,8.12069859678382
"ABF1","9242",1.40089626784403,7.28704057706946,4.63265664142631,0.000118107350712909,0.000701810718924525,0.781275904422762
"ABH","8846",0.0717173303449679,7.81902780510422,0.5588289732752,0.581716167864552,0.671087736519733,-6.8697420872668
"ABH1","8846",0.0717173303449679,7.81902780510422,0.5588289732752,0.581716167864552,0.671087736519733,-6.8697420872668
"ABH2","121642",0.276628297410335,7.28590938725378,1.92918165173253,0.0662232733210714,0.116874533037487,-5.2458255242505
"ABH3","221120",0.124426987716911,8.20585594335577,1.3724454832301,0.183252053368833,0.266409994299401,-6.09330415756711
"ABH4","54784",-0.0153141720485239,7.52964550242781,-0.137367445120263,0.891944024334219,0.923206071026098,-7.02060045957978
"ABH5","54890",0.312123250659504,10.819459299923,2.85320884862052,0.00903387148044662,0.0226294571356774,-3.42901159674479
"ABH6","84964",-0.285285412157942,7.7675202077681,-2.67320639642608,0.013625365193403,0.0317782825679727,-3.81406910627739
"ABH7","84266",-0.321733892727961,8.24691080926232,-2.21587616858464,0.0369459890479982,0.0726704474878367,-4.72885710046944
"ABH8","91801",0.327427953328442,8.0749369176317,3.4087834549434,0.00242345375708918,0.00772660932487534,-2.17426201852826
"ABHD10","55347",-0.0409748455624914,8.82698473885142,-0.206433556157703,0.838281242792113,0.881700630296882,-7.00831989661389
"ABHD11","83451",-0.875892534121522,9.03464240909577,-3.71990799665624,0.00113475742324205,0.00421371668313278,-1.43955913310477
"ABHD12","26090",0.30856913959814,9.59423101772486,2.14311513652285,0.0429886411843,0.0823410154028241,-4.86461334206435
"ABHD13","84945",0.348104340546763,8.61397255654028,2.54291391592182,0.0182368204008447,0.0404503196267307,-4.08463064060175
"ABHD14A","25864",-0.313350649703637,7.14021397622322,-2.29098345684961,0.0315270508338139,0.0638279438157807,-4.58568625080025
"ABHD14B","84836",-0.579430263466698,9.33633640350489,-3.56795281391641,0.00164616461748108,0.00565926311342762,-1.80060959273379
"ABHD15","116236",0.222235371277309,8.59884370155456,1.22777838429691,0.232032575904159,0.322342837579047,-6.27455512449426
"ABHD16A","7920",-0.239602509131359,9.17876311727353,-2.40293739976382,0.0247889566642547,0.0523104334760732,-4.36683449677638
"ABHD16B","140701",0.292565470935742,7.48742912713198,3.08511972604798,0.00525597229663339,0.0145083792249188,-2.91606514282295
"ABHD17A","81926",-0.202599732922899,9.82081168990479,-1.53747391288389,0.137915298111878,0.211734364995948,-5.86591547732662
"ABHD17B","51104",0.261014941442152,8.06636946974699,2.16247984727752,0.0412988918610676,0.0796217826736509,-4.82877273497388
"ABHD17C","58489",-0.981578373837031,7.65546168845072,-4.25427273289931,0.00030254464894225,0.00147691135858244,-0.14635172182409
"ABHD2","11057",0.323629313843158,11.7531858019035,1.536364230818,0.138186263748858,0.211945961327496,-5.86751515675727
"ABHD3","171586",0.338943134790238,8.01617014945628,1.67557381774378,0.107458532086816,0.17373881497969,-5.65965917500727
"ABHD4","63874",-0.904410538459381,9.13092684963627,-5.01482169178038,4.58183392112845e-05,0.000342754765932536,1.71957748659117
"ABHD5","51099",-0.152169113358763,8.48387090189482,-0.999497150084187,0.328025039577925,0.426028441302194,-6.52408118558472
"ABHD6","57406",0.00795368902692317,8.48575462011716,0.040186288370584,0.968293793415769,0.976637451522881,-7.02953249407429
"ABHD8","79575",-0.122663133127931,7.5908954131665,-0.949222384740064,0.352443127386072,0.451075218164007,-6.57277786947236
"ABI1","10006",0.136042573253027,10.0406919823693,1.48763700019914,0.150522197577556,0.2274046562814,-5.93682902880455
"ABI2","10152",-0.243321366072276,10.7341574399427,-2.73231621224625,0.0119172219553544,0.0284380537111806,-3.68899949010088
"ABI3","51225",0.523491056127636,8.37221535073105,2.37601109533246,0.0262759577090199,0.0548933032506414,-4.42004713415757
"ABI3BP","25890",-0.199947585137911,10.0153130590045,-0.345668875168275,0.732754849853964,0.798789594934277,-6.96865063887988
"ABIN2","79155",-0.116763981546605,8.82686775295412,-0.809599809995234,0.426523878695119,0.525203714801021,-6.6957347287998
"ABITRAM","54942",0.0375929792249305,8.09649613772786,0.341938430886412,0.735523238870094,0.801039504657113,-6.96997216846187
"ABL","25",-0.300230010009102,10.9002819043191,-2.15898093574156,0.0415996943897784,0.0801143884576436,-4.83526431365207
"ABL1","25",-0.300230010009102,10.9002819043191,-2.15898093574156,0.0415996943897784,0.0801143884576436,-4.83526431365207
"ABL2","27",0.678830082494857,10.5894961547287,3.15837618035758,0.00441858184934784,0.0125606079392443,-2.75057740293676
"ABLIM","3983",-0.486950203206908,12.0633709515463,-1.90511744445756,0.0694304954537258,0.121377559535236,-5.28693647065544
"ABLIM1","3983",-0.486950203206908,12.0633709515463,-1.90511744445756,0.0694304954537258,0.121377559535236,-5.28693647065544
"ABLIM2","84448",-0.931190744358304,8.59025674855331,-2.63027347029097,0.0150078419633801,0.0343804628313495,-3.90401951926373
"ABLIM3","22885",1.17573588715428,9.91616026241461,2.55335722843777,0.0178191881565642,0.0397065588275959,-4.06321512306792
"ABLL","27",0.678830082494857,10.5894961547287,3.15837618035758,0.00441858184934784,0.0125606079392443,-2.75057740293676
"ABO","28",-1.56346517542863,8.43881862351845,-4.92636465067852,5.70148250071851e-05,0.000404645117828524,1.50260288124354
"ABP1","26",0.318292491071741,9.94633285774022,0.492530529601863,0.627045318095295,0.710104177189941,-6.90540411626981
"ABP32","553115",-0.183696844238602,9.28300502865377,-2.14874463414264,0.0424911007035747,0.0814860657872794,-4.8542160902511
"ABP620","23499",-0.19226639137837,14.3177102657176,-1.2700632163945,0.2168478674099,0.305162765319855,-6.22337963921036
"ABPL","2318",-0.936449191840012,8.71146162044154,-1.62144686493935,0.118645405415693,0.187782482482842,-5.74217625881892
"ABR","29",-0.14194828932963,11.2434768868256,-0.47975406197903,0.635964111707952,0.717244965942535,-6.91177109466703
"ABRA1","84142",0.365234111215096,7.89716750525365,2.40632113813492,0.0246076855168527,0.0520087288559185,-4.36012224419981
"ABRACL","58527",0.499116438472396,7.39518897904695,2.77869058065119,0.0107209179835888,0.026046233254344,-3.58991685222171
"ABRAXAS1","84142",0.365234111215096,7.89716750525365,2.40632113813492,0.0246076855168527,0.0520087288559185,-4.36012224419981
"ABRAXAS2","23172",0.228663058794519,8.57358834849869,2.65134355834384,0.0143136700217557,0.0331145457610283,-3.85997023788105
"ABRO1","23172",0.228663058794519,8.57358834849869,2.65134355834384,0.0143136700217557,0.0331145457610283,-3.85997023788105
"ABS","51428",0.459497744187729,9.82363315038038,3.0634081315752,0.00553221562803577,0.0150981211353851,-2.96481197324222
"ABT1","29777",0.348660182272937,8.12402372267572,3.1394110222938,0.00462210788394591,0.0130390457920494,-2.79356659959625
"ABTAP","51575",0.274134754807344,9.12545309139805,2.92356450869128,0.00767533995198607,0.0198285843387969,-3.27527199597252
"ABTB1","80325",-0.824615733899551,9.21607866477012,-4.02105359080397,0.000539704816298374,0.00233160201305567,-0.714310245786261
"ABTB2","25841",-1.79789191710438,9.57889743287406,-7.04013031780292,3.71547881324054e-07,1.02760944987229e-05,6.5259570985089
"ACAA","30",-1.46784041784006,10.0292460651654,-8.79379245156317,8.63951083837988e-09,7.16251050574523e-07,10.2868980601485
"ACAA1","30",-1.46784041784006,10.0292460651654,-8.79379245156317,8.63951083837988e-09,7.16251050574523e-07,10.2868980601485
"ACAA2","10449",0.168114014519906,10.3267562075855,0.640408468334803,0.528279636303759,0.622386288507959,-6.81987028609954
"ACAC","31",-0.253082252148808,10.539985316331,-1.47394742154752,0.154144784283745,0.231821523005473,-5.95597246468208
"ACACA","31",-0.253082252148808,10.539985316331,-1.47394742154752,0.154144784283745,0.231821523005473,-5.95597246468208
"ACACB","32",-1.81830334828032,11.9858898944785,-6.20025956270308,2.59363726952579e-06,4.14292075986692e-05,4.58206673674555
"ACACT","6646",0.945975325324191,9.97471646213844,4.8414541474417,7.03530295309485e-05,0.000472552690760831,1.29415662834387
"ACACT1","6646",0.945975325324191,9.97471646213844,4.8414541474417,7.03530295309485e-05,0.000472552690760831,1.29415662834387
"ACAD10","80724",-0.449977068660626,9.90762589839242,-2.59657507966423,0.0161841025584566,0.0365698692161917,-3.97408024558647
"ACAD11","84129",0.432890316620352,7.39767652018699,2.1743243577422,0.0402951405279822,0.0781313449530997,-4.80674628453117
"ACAD8","27034",-0.467060784411535,9.09468386745352,-3.33721817712791,0.00288035915769851,0.00889302510306488,-2.34052101761749
"ACAD9","28976",-0.360634482255907,9.54790316456331,-2.68370071425935,0.0133061551445207,0.0311546821217275,-3.79196674545888
"ACADL","33",-0.0351525335190477,9.21401989783771,-0.0944243057599713,0.925595522879986,0.946955171545839,-7.02575227588426
"ACADM","34",-0.47644560802822,9.8998351035049,-2.12655211301714,0.0444830815516983,0.0845725755668798,-4.89509899158577
"ACADS","35",-0.0217155785846916,9.20195426414634,-0.0611805312276694,0.951747599763859,0.964839205288217,-7.02843049964645
"ACADSB","36",-0.833951119491713,10.045142145882,-2.99697340268788,0.00646686473725328,0.0172035460816068,-3.11307837607365
"ACADVL","37",-0.558323349442926,12.5901812070269,-3.13349313534404,0.00468744725418951,0.0131929761031547,-2.8069602881791
"ACAM","79827",-0.418111247228174,7.2772341315902,-0.841227459097653,0.408941081729509,0.50845467214476,-6.66948436697391
"ACAN","176",2.17713717667585,8.72906040212127,3.41123433010966,0.00240912809084167,0.00769326180102478,-2.16854800232094
"ACAP1","9744",0.201744355914125,8.57607233618365,1.06045911201469,0.300020595005956,0.39615360417218,-6.46195631403831
"ACAP2","23527",0.441629587680305,10.2668154120904,3.61975662969308,0.00145048136805498,0.00512432598714319,-1.67795932329939
"ACAP3","116983",-0.982436193406219,10.0398905022593,-5.25584376972433,2.53125955464573e-05,0.000218638745797099,2.30933771813736
"ACAS2","55902",-0.814308376933198,9.80975743913153,-4.35682431058534,0.000234463842958753,0.0012024580915143,0.104535104232834
"ACAS2L","84532",-1.27019389633573,10.4316553805148,-6.96848878523383,4.37023121651317e-07,1.1556430354763e-05,6.36351718972158
"ACAT","38",-0.494135208237781,10.4955423267771,-1.41022106101844,0.171947050809651,0.253095247511682,-6.0431518710813
"ACAT1","38",-0.494135208237781,10.4955423267771,-1.41022106101844,0.171947050809651,0.253095247511682,-6.0431518710813
"ACAT2","39",-0.0619094754603049,7.39198116743286,-0.544385833011958,0.591451228486789,0.679866470792212,-6.87788470824656
"ACATN","9197",0.715935072863733,9.35061772034276,5.17316746333231,3.10136020066726e-05,0.000256337243169378,2.10732101384541
"ACBD3","64746",0.131301825178042,9.80589905233287,0.950795762980618,0.351660778487415,0.450405336933073,-6.57128897149905
"ACBD4","79777",-0.60766692033302,9.28425325955867,-3.39586800625305,0.00250032888522181,0.0079399033560435,-2.20435168761763
"ACBD5","91452",0.188088950801042,9.72957722712132,1.12982424596708,0.270275398506015,0.364341948413689,-6.38723290202009
