,X06h_post_infection,X12h_post_infection,X18h_post_infection,X24h_post_infection,X48h_post_infection
EGR1,-1.32179852477538,0.582586492362521,0.758493427065229,0.104480398419377,-0.557111686258416
EHF,-1.57804488191469,-0.394024685107816,-1.11236390469804,-0.976229436131679,-0.131018746431871
ELF1,-1.5499013301745,1.51199342804463,-1.99996760606721,3.14797466622665,1.79859832728794
ELF3,1.05318077316816,0.684676535257884,-1.0983079763893,1.24656785820161,0.459934868538229
ELF5,2.03725188047735,0.425230299492308,1.37196896886737,0.0537689181576662,0.0131102626045347
ELK1,-2.88902692923446,0.458959099847291,-0.108953014061944,1.63224802926832,1.7181153991181
ELK4,-0.331209473296184,1.58280230900909,-1.17138976784681,0.749825130489835,-0.339915004420311
EOMES,0.378042906841927,0.100971213107146,-0.779188463107804,1.00530160379092,0.628872535479845
EPAS1,-1.45929456537509,-0.194117131347351,0.685158810132125,-0.0240819083008436,0.757373592291083
ERG,-0.54450997433264,-2.30345759811946,-0.242764785148144,-2.05702814838026,-0.798448841283513
ESR1,-1.42407771918382,0.389920577747426,-1.48845308463496,0.0662585692623208,0.799742476165252
ESR2,-0.416195724621275,-0.431181733229991,0.769801318196902,0.143805453729773,1.10671324884043
ESRRA,-1.38703913889505,-1.10629489346409,-2.51472880514853,0.075904533692168,-0.912971310832287
ETS1,-0.4065299641645,0.730114277312391,0.911241904363617,0.777114971135344,-0.503209884106841
ETS2,-0.460416800216093,1.37013364357879,2.45621615471428,0.746707092968516,0.109170603507735
ETV1,0.664732446828638,0.0802760961840334,-0.320496380461702,-0.569038952688348,-1.36342672213776
ETV4,-1.06217596544988,-0.508626365092962,-1.33741234582537,-1.51240281627946,-0.957578219800607
FLI1,0.522798762862375,-0.844711591592064,1.87354387634494,-0.796663406613342,-0.666569210849536
FOS,-1.97050253398515,0.189233719827352,0.182851627765103,0.265759796717223,-0.69645026114028
FOSL1,0.157696342212705,-0.328677284586679,1.35467664353011,-1.06463912236731,-1.20642758947967
FOSL2,0.286297690923847,0.915473428499534,0.992430058811889,-0.298083782434619,-0.00748589630204185
FOXA1,0.853617664999939,0.869097128886861,1.90897742926776,1.04196755930163,-0.677368778873837
FOXA2,-1.02783896929238,-0.295349161807567,-0.502835628788446,0.613898113059647,-1.48726691229428
FOXJ2,0.499065036806737,1.67268956661109,-1.23528430373883,0.680481038221302,-0.456175409362031
FOXK2,-2.15379456558081,0.675368648745981,-0.328670978629656,0.772374085779675,0.237929467888028
FOXL2,-1.36509584501441,4.69012504600548,2.25133209756667,2.87939759593514,3.70081316194001
FOXM1,3.41758480587403,-0.320731627542882,2.13989384234868,-1.03688162260267,-3.33623608219325
FOXO1,0.812740717082565,0.996739840285506,0.609726182894297,1.99986813336439,0.445518328862447
FOXO3,0.526727168756136,1.7078409351319,0.885692123468906,2.87874280621562,1.29660256474174
FOXO4,1.61396140864943,2.61439808738868,2.79524350735718,2.35824892940412,1.91538964313573
FOXP1,0.393967328804523,-2.50832762789869,2.0165868372837,-3.74694899249865,-3.62091124579091
FOXP2,-1.60514793244835,-1.825043443923,-0.657935574559781,-1.63694444085042,-1.5127950576132
GABPA,-1.04406112729083,0.954599479805137,-1.86690165976316,2.1526404150415,0.783890189801871
GATA1,0.835657830497115,-1.0578067013538,0.0623429302455288,-0.380124674459418,-0.477980677473524
GATA2,1.70003633591895,0.912695743333703,0.942835137179309,0.0497544999868212,0.0247328441015477
GATA3,0.386064455888714,1.71154460614678,-0.718166129674209,2.07781774526686,1.64587347786436
GATA4,-1.04967653221557,-2.24069492336585,-2.75133706578631,-1.69035264151364,-1.84691554705363
GATA6,-2.85908319693746,-1.22308230312512,-5.16038956816722,0.20176694704128,0.845944380850386
GATAD1,1.34671231766321,2.03854895068262,-0.018909620813592,1.2747042760825,0.34309926877732
GFI1B,-1.33134121749674,-1.38542714454191,-2.50432468316035,-1.43790461137789,-0.677544741228246
GLI2,-1.15062777488703,-0.00888620457425442,-0.165008956845287,-0.246084685107649,-0.290547639563523
GRHL2,-4.33914739523958,-1.86908551893768,-4.20789168442612,-2.70465689038226,-1.20098611081137
HBP1,0.422546511130981,-2.80895120730385,1.46829354564514,-1.84583361792801,-0.19563228104591
HHEX,-1.55191394253095,-0.844252893102191,-1.37148497758426,-0.475972889544069,-0.559898813165633
HIF1A,-1.83250839680446,-1.84390386014769,0.353934864290605,-0.60123647197317,1.00510804951713
HINFP,-0.833050679460262,-2.91873931236061,-1.7230782774917,-1.47476622724554,-0.662309739715285
HMBOX1,0.73911523524533,-1.92599167819762,1.554007394069,-2.78696345975639,-1.45366476589249
HNF1A,1.0616900576737,0.670366709960345,0.825502703186403,0.228907015961247,0.0284595277719486
HNF1B,0.0452290670541649,1.27897246902542,-0.0409142006288627,2.24725958527638,1.37742620056131
HNF4A,2.50289116337908,0.119911001179253,2.4427263726028,-0.895740813091187,-3.10612357099129
HNF4G,1.49470157495762,-0.458780873531284,-1.01490567847098,-1.38951130311157,-2.92178977447579
HOXA9,-1.22332269740534,1.88256398419274,-1.39193990630579,1.76795768093842,0.336029792297782
HOXB13,-1.08536850033966,0.139117120500331,-2.55797441821385,0.351679083000548,1.09482597102889
HSF1,0.00137264048800066,-1.24044610877333,-0.616736456859913,-0.222706663939853,-0.478274792133833
IKZF1,-0.579158883568518,1.53750708382304,-0.3822164385075,0.499481210189222,1.34708589838634
IRF1,0.707043880651332,-1.35507246953677,0.107876101228398,-0.714538741138303,0.748884371601795
IRF2,1.34369764089657,2.04321945728392,0.554281505967526,0.964573937445793,0.13470114394392
IRF3,0.223256763726613,-3.11900413825284,-0.730107253132971,-2.32456747593588,-3.23065140621258
IRF4,-0.247734909979712,1.44998209398923,-0.940249823304592,1.96150461894568,1.47720736140734
IRF9,0.220572417979014,0.499583311893646,1.11278470752707,1.32861503762844,1.46413620709584
JUN,-5.31781934462132,-0.561958646269804,-1.42088644876226,-1.03912618385994,0.572881231296188
JUNB,-4.04000207956682,-1.98208651250495,-2.46213408356718,-1.93581735210926,-0.632135665777618
JUND,-2.08295017699186,0.771200209303549,1.56409147675656,0.255823705779609,1.00331402445805
KDM5B,-1.8967588393822,-1.78182398175697,-3.86844242378905,-1.30004043938403,-0.285476626875572
KLF1,-0.802797116099506,-2.89588370476007,-0.957357033362831,-0.922583738998575,-0.248875941544421
KLF13,1.15960794106017,2.3488770214624,0.223990931573402,2.18977672576491,1.29104877211776
KLF3,-0.868662001095692,-0.18775417461767,-1.98088098280603,0.0105405092715715,0.53852198421668
KLF4,-2.53280273654661,-0.387633206158537,-0.414084928753456,-0.0137376619155713,0.0996193145587098
KLF5,-3.32923319068302,-3.3613425594678,-3.25571654825428,-2.51063854934539,-2.165311510882
KLF6,-5.35440347157963,-0.93284108582939,-3.05155538930948,-0.358515961571786,0.768557141428759
KLF9,-3.81467575488228,-3.86647207922594,-4.42468370100868,-2.13794238359964,-1.01373349921475
KMT2A,1.75132540782689,3.63565404903119,-2.35071276364244,3.71338921846089,2.00439165819048
LEF1,0.986936095833673,-1.05341151630568,-0.19362123825876,-0.810502476704738,-1.89777223691475
LHX2,-1.24023223207565,-0.475759861106871,-2.3223139944173,-0.37066051637661,0.0378206194531314
LYL1,-2.39297344536536,-3.54886536434543,-2.26548296564613,-1.98492398208849,-1.28212080966844
MAF,-2.06310219108703,-2.08109014050383,-2.73719722503939,-2.63024333609267,-2.18769357461172
MAFB,-1.59175948285861,0.461271292456888,-3.72094354641746,1.76871249100074,2.09957377943451
MAFF,-2.29966706652921,0.565462541600901,-1.56309029378022,2.76864829994212,2.73857518207579
MAFG,-1.96809121059502,-0.462776121399998,-1.46888222588276,-0.170396044847055,-0.051947299051574
MAFK,-4.13265929760479,-1.36701187888539,-3.89847063102024,0.00887153443317786,0.768046612643016
MAX,-3.89290614107539,-2.99244289599239,-3.45231015149324,-2.4349637695871,-0.262665480205307
MAZ,-1.8815131548599,-4.11382749228161,-0.142951144633474,-1.75319798863249,-0.494813695877471
MBD1,1.22190758726036,1.65260072374265,1.40227648471679,-0.867363276893027,-0.488166274700097
MEF2A,-3.10322491953396,3.17193638847194,-3.47731137068269,3.21169435094845,3.6443999885048
MEF2B,-1.32895861059064,0.531092345014768,-1.01076332635359,2.06422768791663,0.973884989154252
MEF2C,-2.92917305583423,-0.0931504527480603,-3.54320727636965,-0.650402730656296,0.325188520623927
MEIS1,-0.764474008369891,1.11293659003438,-2.45745887324149,0.468816002038128,0.0845163469923803
MEIS2,0.604518998330753,2.07493001042867,-1.36928740015336,2.06569459683272,0.441804798295054
MIER1,-0.728965411903362,3.56794815375208,-0.13943127947978,2.8450854803188,1.80804335414879
MITF,0.0107732181233655,0.197679138945507,-0.137363483717232,1.83039246896161,0.739370402101537
MNT,4.42416632615992,3.36922694633658,3.00076589624701,2.04035245739526,1.34265595385392
MTA1,-1.31272562452536,-2.8361684499682,-0.463688357162358,-0.897949087159786,-1.20685392555242
MTA2,-2.24022049652204,-2.9442906720148,-2.44116345549312,-1.32727192907391,-0.864497410177579
MTA3,-0.250847151079485,-0.831606366517261,1.28650215206384,-0.882351104372583,-1.21454358930991
MXI1,2.90037528521004,2.73115509446629,1.45784190198425,1.03558208703323,0.335326743620586
MYB,-0.88854028708762,-1.6311182397806,-0.702641334477783,-1.05683781220118,-0.679638424339144
MYBL2,0.868284393839793,1.15201839676266,-1.61947004866999,0.14206005925355,-0.553281358644587
MYC,4.72172192846161,2.03136175940458,6.83032042352156,-0.21252346498926,-0.61641096778623
MYCN,1.11444377860911,0.839002264009174,0.0409300338142828,-1.66995115270207,-1.81338027216539
MYOD1,-1.12065724798171,-0.982725044931046,-0.753829467782449,-1.98023327560752,-0.257933481853168
NANOG,-2.76975667776491,-1.35965170912904,-3.81587917950282,-0.984786578515093,0.659973523281496
NCOA1,-1.25678161339329,1.122633332776,-2.28742451896377,1.51490367223085,1.33986847009205
NCOA2,-0.49565261906871,2.45978834090276,-1.58247023428023,2.09446781793408,1.30096763850312
NCOA3,0.189444880268561,3.2076356385079,-0.483778082280544,2.77164704669189,2.10290885944181
NCOR1,-0.396020581381141,-1.63185430193947,-1.04160091311908,-2.89721114811428,-2.07572554902024
NCOR2,1.79270546034466,0.825799283096388,1.93057128416113,-0.324929550851002,-0.693183827380978
NEUROD1,-1.6617154448568,-2.96887961581607,-2.14993637772338,-1.56286788933383,-0.639653467347077
NFATC1,-2.90392807803189,1.20945726107988,-2.61586752404969,2.04382876154632,2.10329811942442
NFATC2,0.00274337962637197,-0.0980064975546617,1.21038872554599,0.697141388048912,-0.733522692358605
NFE2,-3.54531870282115,-2.59129381424314,-4.63274376499816,-2.56594881856085,-0.926176886794248
NFE2L1,0.091667487099878,-0.465682455996942,-1.21784578059356,0.363918700907444,0.216406449331004
NFE2L2,-0.719172093608384,-0.387965052304454,1.37934373183879,-1.32441807515683,-1.36137351961651
NFIC,-0.351122840536154,-1.58415360608424,-0.319270514123878,-2.31092239008088,-1.92298712210731
NFKB1,-3.64238299165627,0.631765680429135,0.654824538339059,1.46539370295219,1.47821958933848
NFKB2,3.88793729945133,0.284501602532159,2.57778001417869,-0.385889049078081,-0.480380712331065
NFYA,-0.0923355877821392,1.83827872722297,-0.429260832444606,0.332203050225248,-0.41877156022971
NFYB,0.227759637383723,-1.20148409755645,-1.25912559656882,-3.07894609272325,-3.63484031404776
NONO,-0.058173659359996,0.42160708416161,0.231085921993632,0.691400621760745,0.76137425869523
NR1H2,-0.115800879672608,-0.0122729771533197,1.75517654876926,1.20275301380974,0.387970975400948
NR1H3,0.00839925089577048,0.252306752249267,1.36159159181419,1.15194941195314,0.377151386860392
NR2C2,-0.377379259207455,0.680812226448936,0.206022995763647,-1.25364033290672,-1.84083576900013
NR2F1,-3.93225860900728,-3.71770791630973,-3.10958302270585,-3.20832371810081,-0.900285011800257
NR2F2,0.363569781889801,-1.30777308486425,0.571686508029868,-0.130731453373793,-1.31571128129441
NR2F6,0.584621674782571,-0.659871158892478,-0.439099124166335,-1.73154897132423,-0.716423125299801
NR3C1,-1.51152399628883,-1.20343981001216,-0.961626657078093,-0.502441170345439,-0.00837873630998209
NR4A1,-0.483167672110515,-0.566946366871874,-1.13484411365142,-0.324285056134095,0.152016305984038
NR5A1,1.74906386514552,-0.566452267883903,1.24803466330212,-0.24259601577321,-0.435761649950829
NR5A2,-1.17176770689164,-0.657399561129746,-0.666333454473394,0.15890310214849,0.0917002703899162
NRF1,1.86673666596534,-0.313496234763058,2.21203157144262,-0.167799969353017,-1.03050065973672
ONECUT1,1.71971377257288,2.01235991697991,-0.787112887911541,0.845854005566605,0.581237306661644
OTX2,-1.81747953870413,0.783141818518822,-2.73819656754249,0.94015674416774,1.47485550935222
PAX5,-1.56223196740602,-1.62564598976409,-2.35114517768784,-1.13483996008412,-1.19838446613498
PAX6,-0.622141139228955,-0.319687080351813,-1.02053470541061,-1.2307005518121,-1.91553395499739
PAX8,-0.0114116470803776,1.15611863295098,0.555686515159538,0.232181528429176,-0.244730950789403
PBX2,-0.268922713363804,0.646180073992438,-0.985963633310354,1.30316854086583,0.89545307961756
PBX3,-1.03205652923203,-0.0280102404046806,-2.98125536620113,0.693571140816302,2.64729401690157
PDX1,-0.0645242553491215,2.51504949599752,-2.20508839304969,1.37500511460534,2.05033631285096
PGR,1.01603634399376,1.05728950140352,1.42178183809761,1.02280700347452,1.00216633043654
PKNOX1,0.862525857668919,0.138717637657461,-1.10151662650899,-0.540846300888155,-0.578551947736709
POU2F1,1.61052820494536,2.12886544787157,1.44238870823781,0.489496485817472,-1.76176767342306
POU2F2,-2.60326580190794,-1.27277261774286,-3.18938436285274,-2.01602971689669,-0.974600664319654
POU4F2,0.578184939741855,1.05984215238677,-1.32901046500436,1.30446053970255,1.81247294594811
POU5F1,-3.34898252065141,-0.110350596233377,-3.72143965778274,0.724592887784661,1.84664224240905
PPARA,2.06404650956946,1.18649471170649,1.85502651035307,-1.04909706454295,-2.36853633437302
PPARG,-0.805561491497396,0.193870254785103,-0.232069048401634,0.553723354146007,-1.08037792433884
PRDM1,-0.593683784543356,-0.235011655651338,-3.08554469560712,-1.67850818175485,-0.876812491051249
PRDM14,-4.8804185370897,-4.6757616452713,-4.05471944127139,-1.39849817862628,1.08153391921066
PROX1,-1.44438836037206,-0.605129837128665,-1.40276797447739,0.601783979693744,1.51359776122329
RARA,-0.160332174599395,-0.110858540685871,-0.300802780184755,0.536998286368695,0.517409093479096
RBPJ,-2.97697561015745,1.21830664348114,-2.2918482560642,0.49666115242141,0.43153880220124
RCOR1,2.66510552717266,-1.07508816185268,2.75935610511571,-0.298012943084032,0.0170164731472316
REL,-4.29194999288387,-1.06384051583077,-2.44018029735615,-1.10268817586085,-0.0670660517930669
RELA,-4.22140141126489,2.08334711607743,0.999065015689127,2.24046987078641,2.14451684988305
RELB,-2.14198605518492,-0.338049333547199,-1.85041726347527,-0.0463872791341538,1.78894543033353
REST,1.57314821185938,0.722034110698121,1.51462716248522,0.405407924314647,-0.581988710984068
RFX1,-2.23316459244473,-3.19618008958922,-3.15460537804403,-2.57650841715688,-3.44070907595881
RFX2,0.364080771964497,-0.980036861070424,0.0109687720677275,-1.17148596163936,-1.07782324562704
RFX5,-0.453627835374269,-0.604990901198474,-0.235068248182761,-0.14179337437073,-0.834992662021196
RFXANK,-0.546128631213433,-0.717767973198715,-0.654375325480112,-0.239730165861161,-0.641387538426565
RFXAP,-0.546128631213433,-0.717767973198715,-0.654375325480112,-0.239730165861161,-0.641387538426565
RUNX1,-1.14357778876254,-1.48382790046009,-1.57656766763128,0.0167275344128226,-0.106268599890664
RUNX2,-2.7209555498686,-0.0261544092035865,-2.11170763671058,0.847463948292952,1.16748140004561
RUNX3,0.0465669422949398,0.159577459178107,0.927874546165158,0.903469937918367,2.05302365206541
RXRA,1.90173267785041,2.63945539230386,3.29898034283288,2.97723606205598,1.30747339704779
SIX2,-1.11982112620037,-0.240136031309667,-1.89970708516629,1.06919714288575,1.79054815859521
SIX5,0.879753765462672,-1.08368182025221,0.100817608333248,0.212770521382419,-1.12640692088711
SMAD1,0.123267086447464,0.426421969609015,0.485090489201511,-1.88940368018821,-2.86288717557591
SMAD2,-1.57397471115194,0.490825726026287,-0.922136031492227,1.3179394716587,0.563631876668863
SMAD3,-4.42647281092496,-0.873396879326065,-1.73632209648931,1.07746048437231,0.965024240709847
SMAD4,-3.41855398205359,-1.37378715924575,-0.815378431989099,0.86054812503241,-0.415457339765538
SMAD5,0.60170481570857,2.69738715488021,-0.3595168105864,1.24954706979367,-0.0771798674976978
SMARCC2,-0.074874491761821,-0.110092846213971,-0.194702788298027,0.941088506978963,-0.0657348850647965
SNAI2,4.23107193848799,3.9361486318145,3.17436163286767,1.60567291032546,2.03405113069815
SNAPC4,1.00710109998525,0.752050187657857,-0.0847514527874991,0.671629162837041,-0.916682825016638
SOX10,-0.336141225003863,-0.433205918011021,-0.949778055840221,0.708939974414604,0.284491943648675
SOX11,-0.242224516449097,0.687017463932496,-1.15135222667109,1.40903243230917,1.43313769195865
SOX13,0.622796508171114,0.998434965103296,-2.09519924577569,0.911481123664176,-1.34988330944013
SOX2,-2.24132121502776,1.5365971999188,-3.46427153015442,3.63854144761413,3.96107425493111
SOX6,-0.210978488966084,-1.66160874503545,-2.10630509129692,-1.08936416897573,-1.11831450140781
SOX9,-1.16559795493539,0.597850893891133,1.25211783834723,2.04275724838941,2.13105513516726
SP1,-3.20537702550519,-1.53472009511522,-0.419281875300217,-2.41727737820367,-2.60834755565114
SP2,-0.136151562356616,0.783528841637721,-0.248039718211753,-0.209830633289957,-0.0187251802217969
SP3,-0.221887052102913,-2.59212845696786,-0.742160213249277,-2.92631748530452,-1.64708650629292
SP4,-1.46493584341057,-0.0477716489084884,-1.749304899101,0.478670351059842,-0.472856761804619
SPI1,-1.59270986701577,-1.78635085086312,-1.84075218626349,-0.365684099440565,-0.348536315105149
SPIB,0.214780847916524,-1.18155057327392,-1.72272164950119,-0.981697753205107,0.383049888095165
SREBF1,-0.128207620952271,-3.33664359713619,0.837841562145292,-5.74188675135702,-4.89277076536628
SREBF2,-1.84883583640762,-3.16915388012053,-0.0128331151189202,-5.44747097365282,-5.03353055375579
SRF,-1.42304731463963,-0.72669677302558,-1.26388040370388,-1.20198924607088,0.164166251790388
SSRP1,2.91316329491912,4.37260120950965,6.78955482916167,3.25067115073288,2.87847063882174
STAT1,1.0627319962572,3.51337827496291,4.59688450732218,4.55245166487725,6.32284364285915
STAT2,0.73535801268628,0.964955450353026,0.325294301893949,2.47454209256294,2.75974391284175
STAT3,-3.01755080456631,0.430313792036001,0.454009218730631,1.68704403937848,2.80113833896321
STAT4,-0.0563264792765756,-0.423207569673849,-0.540655227801578,0.314838488297007,0.00795189319534146
STAT5A,-1.09077194426373,-0.472642350505357,0.224885357389589,1.02839145893716,1.10763853398808
STAT5B,-1.43879874713221,-0.380955391605307,0.121604152746013,0.809252314894017,0.319217864610215
STAT6,-0.278621211188296,0.365694374295631,0.297521436710133,1.06205889777003,1.66599814539485
T,-2.6292804141011,-1.51082750534846,-3.74726908897939,-1.1841216665469,-0.332214338534922
TAF1,-1.36604744334985,2.97714075136769,-0.624389805951969,2.7038817649285,0.516658039443782
TAL1,-1.08568124369989,-0.639641347264599,-1.25329291215767,0.213166033691393,-0.835705987358042
TBP,-3.06606119199691,0.918080998450701,-1.65825706180982,0.760368629140316,-0.297867984393885
TBX21,-2.11807996021869,-0.715043039283314,-1.97192136255664,-0.190816318756844,0.63916660810117
TCF12,-2.41554241861749,-0.493347113753255,-4.48686868683874,1.09654000386769,3.5940879005351
TCF25,0.669825832322061,0.68507816598959,0.131436743812704,-1.31706970985923,0.467546437552886
TCF3,-0.741623797289279,-0.458569811765802,0.578094474470952,-1.02198153799457,0.598679910031802
TCF4,0.389392878581826,1.61857037353919,-2.22200123247139,1.53394461941716,1.65522708876651
TCF7,-1.27318846503777,-0.585895495504748,-3.77246344351459,-0.150219531374153,0.36380177570178
TCF7L2,0.789502707353914,-0.179334231618598,-0.191309890907493,-0.996788429262864,-0.0334518874084379
TEAD1,-6.8126683879412,-1.98144169559109,-10.0772473658997,-0.602747968573153,2.17050791387272
TEAD2,-2.6722661411343,-0.732640290478468,-1.93044350295385,-0.324391184681475,1.02339104983355
TEAD4,-5.30810291321956,-1.24475501149846,-4.75140914990174,-0.0473457961719115,1.81598051295272
TFAP2A,-1.11350493749934,-1.28086612544364,-0.0561851670375598,-1.33648137925504,-2.02981126328761
TFAP2C,0.766963130810287,0.820474023899295,2.1170064607513,1.63084291527134,1.30954098488757
TFAP4,-3.78619295316715,-4.56408493666944,-4.68182514550224,-2.13887939188121,-1.28511264396879
TFDP1,-0.387066873766705,0.952402765127637,0.835013511953225,-1.24931506930913,-1.75771741023388
TGIF2,-0.313125163893938,-1.055341916504,-1.41730906537076,-1.86257790295345,-0.317150890992873
THAP1,-2.42253112630697,-3.86441931939173,-2.24614099891693,-2.06683292704483,-1.95640113498767
THAP11,-2.90795722202825,-0.568327702016849,-0.227673671278561,-0.306496506435863,-0.918374078794811
TP53,-2.79320550362786,-0.619452459510005,-1.35232892606258,-1.19346070241713,-0.302872977990733
TP63,-3.41206421921639,-1.27933433568708,-1.99824899981278,0.094476457235986,0.517267694811609
TP73,-2.02018570450443,0.374368525824092,-1.27437416370526,1.72530926735874,2.37133246936093
TWIST1,-0.531236961482267,0.379679511880866,1.3021593138837,1.25292675298496,0.895860967690476
UBTF,-0.894949078289753,-1.21031650656508,0.0342088488333309,-0.198374230542146,0.907333530011113
USF1,-0.650358437592945,-1.71164317583685,0.324407973601508,-2.29046000747154,-2.25358264919482
USF2,-0.45244550739952,-1.26619936922123,-0.41018324399415,-1.78321183518136,-0.949020226739006
VDR,-1.51385636028715,-0.00428875375161606,1.11731661169413,1.63430636351365,1.33609166279637
WT1,-1.94853582137497,-0.318014317061419,-0.8780132785091,0.663820000722746,0.873134107649035
XBP1,0.394475663055867,0.634184162512041,-0.237365254197719,1.73183430679449,2.13556088019464
YY1,1.32657212900342,0.996403310417895,0.380089451230874,0.90393489674408,0.0988785640028027
ZBED1,-0.711982498187641,1.12480935745721,-0.176354201110164,-0.0089643341660775,-0.0861720655497834
ZBTB11,-0.477642795147468,3.62155854559258,0.192151976156838,2.67041454114412,0.95684409188475
ZBTB33,0.977445236159174,1.75801283360872,0.517162462203589,1.1719154114986,-0.311147385739678
ZBTB7A,5.03270161758581,7.5029209207297,3.76332227352909,3.37392255683921,1.19754642046788
ZEB1,0.50761896263786,1.92273356779184,2.6430445066559,2.1779515947999,0.552693257620314
ZEB2,0.71298378245308,-2.28317831983552,1.06726559385583,-2.82862528538768,-1.71919049280142
ZFX,-1.30258591291695,1.03513091636926,0.16986634213882,0.394551450501962,0.378593685063154
ZKSCAN1,-2.96429831119051,-4.11629111718085,-3.87843907657127,-2.75716641865618,0.738159609153164
ZNF143,-0.918192271108642,-0.881726015570321,-1.39745340606001,-1.36887777701516,0.262774515596144
ZNF217,0.731428082286399,1.72494015639108,0.713312942394803,1.13870374351475,1.70463041906841
ZNF24,1.43052171124205,1.25115617511169,2.09852966086287,0.475380500637268,0.672397254717969
ZNF263,6.5405519044862,8.77175925566066,5.74525389477152,5.23627588475884,3.10967880548094
ZNF274,-0.137542210520391,-2.66705666580325,-1.46956693696217,-2.24712741784378,-1.96518981780632
