"","X06h_post_infection","X12h_post_infection","X18h_post_infection","X24h_post_infection","X48h_post_infection"
"EQTN",-0.191046503244926,0.00786490949564822,0.027256641456324,-0.0411103774019654,-0.00452515693764655
"HHLA1",-0.178157598079227,-0.217912342927516,-0.035584122219368,-0.0416793364576389,-0.184467365558759
"MORC1",-0.147560983646529,-0.0642188839193403,-0.0677473348819517,-0.107764457000606,0.208924715407215
"NT5C3B",0.156356697420851,-0.0234697283950158,0.11301496306924,0.0583435657382552,0.192047272716414
"PAOX",0.161654526382803,0.0883157940461015,-0.0582107682707678,0.0301999936301129,-0.409586619119107
"SMIM15",0.153009779153503,0.38529168248804,0.0925895090977864,0.143688277439816,-0.0271643770675656
"TRO",0.193065091868046,0.0830170686390472,0.00275175658965221,-0.0465075640143189,0.0289047110490124
"FBXL22",0.149022447333484,-0.0415933900708678,0.127472912318873,-0.148527818842282,-0.137619401961586
"KIF27",-0.239923824750929,0.27060930846986,-0.0324308507540358,0.0656533380842461,0.251700778915132
"RPL36",-0.29887897335371,-0.00187607295488768,0.28319983822896,-0.188494127745479,-0.390728054658471
"CENPV",0.157121782385904,-0.137971112333995,0.258744849589684,-0.110881999968395,-0.0807617785767381
"RBX1",-0.210525317502816,-0.445867327469008,-0.063657855509673,-0.344666687010674,0.212893880486872
"ALG8",0.155727161345194,0.0384579730041956,0.279834204366191,0.128067165328417,0.307185929679564
"CREBZF",-0.144318238055734,-0.190469681976624,-0.152716508424477,-0.144872284491401,-0.482573073524513
"KRT80",-0.220585216107966,-0.136712577465957,-0.384937900649136,-0.0621864606393574,-0.0980957006446816
"LUC7L2",-0.158108862158556,0.272593093518293,-0.0563878014966104,0.0231108890038101,-0.211163506033361
"NECAP2",-0.171412095843296,-0.143020010732428,-0.226071229439022,-0.125164889292677,0.159105856263676
"NPHP3",-0.178938112631531,0.143857619544109,-0.434889060331073,-0.259208061976369,-0.637942146711478
"SLC43A2",-0.149281153821168,0.0152654586366774,0.284143749763096,0.197043205739488,0.197635442533804
"ZDBF2",0.146964042212353,0.579887684066612,0.302304633919957,0.151853419171786,0.184844797354653
"C6orf226",-0.164510186679084,0.0793795531719459,0.0234729295281024,-0.0598955937758054,-0.0066916692667407
"PAPSS1",0.145373198494699,-0.000365061312123771,-0.0446968433267578,-0.291356876695373,0.0682465680456517
"RIPPLY2",-0.163402611291119,0.0251607598056101,0.0466106812960749,-0.0311325235280906,-0.033229223500733
"SLC17A2",0.186492243417763,0.869045688408724,0.21103449420286,1.64227244791996,0.338208552753629
"SYT16",0.17794777422187,0.066640551232239,0.0684576258216163,0.109749534997901,-0.0261292901657324
"TMEM63C",-0.155674521140773,-0.0500000389560431,0.0400456426704068,-0.0422100939756476,0.126232883590885
"PIGN",0.150310958002687,0.131420452485143,0.0136384944847716,0.0978645046915148,-0.238678343931093
"RBM7",-0.147666159380492,0.115166614649865,-0.10586430876432,0.270076068799082,0.419184616480448
"SCAND2P",0.149276175662238,0.151183733625172,0.112824351516251,0.151828024906635,0.14983701562267
"TSR2",0.186937215353739,-0.26976617253875,-0.210609825615363,-0.74858681205593,-0.534676080576864
"ZEB2",-0.149485354568065,-0.0377665821108821,-0.155001631258009,0.176661493408051,0.323429913146984
"ANKRD23",0.161987240393219,-0.2877013209359,-0.01621961993001,-0.121135768147285,0.104322264634232
"C6orf15",0.189177280500862,-0.11621578858166,-0.0301810727318825,-0.13178398529366,0.108794278013434
"DOCK5",-0.157602139224245,-0.0211278493281046,-0.257844619348296,-0.110622089249103,-0.206102663995932
"DUSP10",-0.156353520060858,-0.311576938359003,-0.353023973373213,-0.00468163323247417,0.517173834687899
"IL18BP",-0.155478227577953,-0.351687662321319,-0.273107473832201,0.0485948550664883,0.213342357716665
"LINC01137",-0.272737466774794,-0.55972307987973,-0.875623905616461,-0.393285956722711,-0.603336900388087
"TMEM8B",0.144984294143713,-0.0125659174622959,0.0020750961180882,-0.270249807515951,-0.61045781885862
"VASN",-0.250124361195991,-0.360788862408729,-0.051327779752981,-0.698249470600315,-0.631799811764151
"CCK",-0.166666071689603,-0.0264089010802859,0.0875339462710807,0.075599756542533,-0.056150738096008
"PCMTD2",-0.163310093630221,-0.0444960111318666,-0.111884304629579,0.0361651561158576,-0.230438895024427
"RARA-AS1",-0.175614525258242,0.156494845345581,-0.362683088009949,0.250705763983452,-0.0833666407905023
"ERV9-1",0.243688988148852,0.167398721421196,0.192195766408611,0.136918074609989,0.00864239366295827
"HRCT1",0.151168010537615,-0.200967146395119,-0.346504863578798,-0.524480403436128,-0.102449967509139
"SLC30A3",0.23342001634504,-0.0178164087440944,-0.0774010936247196,-0.092191294358642,0.003945440295265
"ZNF500",0.15597590241723,-0.125498528063655,0.0629477561203666,0.0522932635364217,0.0210137398031813
"RPRML",0.175388575490907,-0.0214415198266185,-0.0735368977508921,-0.163611230113323,0.153228159171443
"MARVELD3",0.144072071402099,0.296957905177231,-0.0940705370890464,0.518714867732036,0.718020217136111
"CACNG1",0.160579818907697,-0.14523119384659,0.0356869724170661,0.111014287713425,0.0740384567837822
"SLC16A11",0.191619299380474,0.00632638962978405,-0.0721944157334544,0.0640760281827983,-0.0278072768591278
"IFI35",0.184252383093617,0.0904773920399826,0.558781199595212,0.465041636607539,0.564696434714379
"CYP17A1",0.173198993268175,0.105568033106226,0.0506764047478825,-0.0801866286813064,-0.0738760379186649
"RPL39L",0.151242262915043,0.0204145567378387,0.393176085578506,0.0245996151685137,0.188082386646792
"LINC00888",0.157687405291563,0.197735230807899,0.190497444330846,0.147337644852305,0.090609305073686
"LINC01943",-0.188701192313843,-0.031853714311973,-0.258453448267191,0.0161702259029806,0.247445634437904
"ATP1B4",-0.149256740012085,-0.069586113690681,0.0367397018035396,-0.0658423424460284,-0.0662681195661685
"MARC2",-0.155625333183569,-0.141737603263511,-0.0161506161579013,0.228511306829935,0.500244672165167
"LZTS1-AS1",-0.148002163385106,0.12382241999351,-0.17806477751459,-0.148159814667867,-0.0116994697184842
"RNF214",0.156447114342985,0.128344201507052,0.0743960058612849,0.34700134558179,0.250277551805951
"ZNF664",-0.168841338385531,0.0323453871027501,-0.0593222053961711,-0.07612142461267,-0.206410555610135
"GDF9",-0.209509908242151,-0.0799937644733042,-0.0113703269588914,-0.212244846687651,0.192597397016684
"APCDD1L",0.177902898643891,-0.145732325507261,-0.179833199293907,-0.165070839548482,0.0845759745101029
"CCNH",0.14888458846306,0.410170421207066,0.552906111048312,0.899103781006872,1.08828679653464
"CD160",0.170526560641763,0.0392461760932319,-0.0322148466986092,-0.101523366743146,0.0955115988803517
"CD2",-0.143051562100074,-0.235201575714044,-0.327568927587281,-0.138500150895887,-0.360956497400986
"CYP1B1-AS1",0.15344057312362,0.0786372061262886,-0.00993952934136022,0.028127752537574,-0.0165174831647437
"FBXO16",-0.205152895482591,-0.155014128597312,-0.61558595306037,-0.611133010472473,-0.574196061757663
"GLCCI1",-0.149028857684604,-0.192966291482032,-0.585554178099663,-0.808682060464061,-1.24797892517758
"KHDC4",0.149659187844192,-0.171053020265946,0.179565634209734,0.094750742013332,-0.164222290650711
"PRDM4",-0.164901054622195,0.223453508007733,0.164238627534662,0.326620597470525,0.395149808094606
"ZDHHC15",-0.188819622620893,0.0975677127190151,-0.0302565093806395,-0.199683903790979,-0.0202658872816777
"SCYL2",0.178896668581105,0.412301203909321,0.0300562302978591,0.377823314952867,-0.177702632666948
"HPDL",-0.153810977664997,-0.0433652801554665,0.271265467805909,0.119910765511552,-0.138035435324769
"TMPRSS11D",0.190426686459568,0.170946976797556,-0.187165750317298,-0.26743849505974,0.0655993176044589
"DKFZp451B082",-0.255125820299013,-0.195401123689675,0.14883929779102,0.018937337303,0.100279434843142
"SFTA1P",-0.219798598091736,0.0156202226271533,0.0795051113766925,-0.096259164741697,0.0075134776450998
"SYDE2",-0.156720078436531,0.0609989148504533,0.223702292560821,0.21214338774605,0.273924768267907
"TSPAN4",0.150996553469943,-0.00968069856199349,0.324729730440353,0.445753447148165,0.42852208050247
"WRN",-0.241608925428442,0.216510582113782,-0.0969246828392025,0.294368335118333,0.188905161926053
"ABR",-0.167743232764722,-0.0427974607559074,0.0210587973691547,-0.0165010603488946,-0.163900430411056
"ANKRD36",0.194408122371192,-0.0214323933393468,0.052350815556891,-0.259898067376211,0.197976108947864
"BTN2A3P",-0.281503294114346,-0.0732428959822196,-0.030222155866622,0.0806593674242082,-0.0223251793124248
"C9orf78",0.167190028187774,-0.264542997446724,-0.151331710017134,-0.700637159338859,-0.463056434793335
"CHRNA3",-0.174028606547834,-0.153005076545684,-0.209122834419325,-0.159521666301386,0.0426897168748859
"CLUH",0.161027408080655,-0.0281044989839998,0.135382038163596,-0.0311522688014003,-0.253699935085298
"GINS3",0.185728049974694,0.908973778469408,0.497360802254,0.669654584425285,0.774989245712436
"HSD11B1",0.204276028126682,0.04127860771362,-0.0109077678935576,0.062380189777445,0.0219701768537801
"LAP3",0.150103881359644,0.0522855286134263,0.278876227510546,0.0867434132311242,0.156083326577047
"LINC01877",-0.158530566939721,-0.0588729424240637,-0.0289799921831597,-0.0419559733501598,0.148139702719924
"MCM3",0.155317977364323,0.119386077812383,0.065763197261262,-0.162337878183456,-0.297943721031057
"MED29",0.170971357845614,0.313964819054402,0.121665456741637,0.323315170352402,0.159417935500639
"MIR4296",-0.249074614056161,-0.203693657603182,0.1612403556212,-0.0970570536291637,0.0904830730173494
"MTHFD1",0.147747491174607,0.155711061166993,0.180824906378344,0.13647248664302,0.349526288051959
"PGM2",0.168947671100951,0.0999079031003784,-0.0444258829711925,-0.135133404904448,0.163982135558534
"RABGGTB",0.148293324329169,0.112294277788815,0.37961464149773,-0.0652539901536358,-0.0795355967043196
"SLC35D1",0.142012519014614,0.246613623621451,0.0434337027274285,-0.125413625972369,-0.849444485177465
"ADORA2B",0.159469002731473,0.198293420264262,0.282937224519805,0.198006620243496,0.403696641875369
"KCNK12",0.204694258446338,0.179556483457835,-0.185080476476334,-0.0917136866324113,-0.205949173961491
"LOC91450",-0.145717289519799,-0.0111077452861119,-0.184444173070402,0.0329349080377268,0.134950105765077
"FAM230C",0.142650242445026,-0.0103402219473847,0.0663532939523517,0.0678849751488877,0.316702687610769
"HIST1H1B",-0.152752439454099,0.150463600765561,0.192376737673002,0.0623597031964618,-0.313493489315393
"LOC100129917",0.238666913445079,-0.123919151978467,0.0960443616658155,-0.078972974676311,-0.167690824220577
"PMS2P3",0.142395188158471,-0.106034031530015,0.0242406375029161,-0.0468450860285436,-0.220291522733387
"RGS14",0.15505530570528,-0.104593324482215,0.0445516693988992,-0.0428485836326917,-0.252689018059004
"URGCP",0.142446342092985,0.346247771213496,0.19171627891091,0.361976022003962,0.552282770023932
"ZNF540",0.170761011326541,-0.2951558743291,-0.153606746417106,-0.0435151901447841,-0.2597185984618
"SET",0.148315183752384,0.0991808772951259,0.350351236818934,0.0798304675374926,0.0176955622818955
"FCRLA",-0.14110873577293,-0.230651935023628,-0.179356566574507,-0.113701459259753,-0.0588699515800482
"CHN1",-0.165258158490488,-0.222990053985249,-0.228055335451804,0.081501482548898,0.63270010412873
"HACD3",0.176580736732635,0.0158745806171989,0.0282404817573454,-0.216803224091169,-0.106082137838049
"LINC01356",-0.163932349436326,-0.0160037102209252,0.0213952884868869,-0.0706708545863295,0.161464653604762
"MMP11",-0.18288257049809,-0.373479182695244,-0.295577659933856,-0.430269303433343,-0.228910521333724
"MPP3",-0.161564784889012,-0.367310970565704,-0.178428114452174,-0.134891166274117,0.20345514259449
"TMEM186",0.152182435755749,0.0847025825024135,0.082932857640885,0.287063862838595,0.356239046206915
"PRKCI",-0.145090728748505,-0.105758475707004,-0.183337974974473,0.0896173706499965,0.155638911116062
"FXN",0.141768144726869,0.164327755405529,0.436642959280897,0.0565970355980667,0.189293920186866
"GDAP1",0.152971232170667,0.266360096945742,0.129967760258123,1.11650447072599,1.3430204475775
"ERBB4",-0.156693824309745,-0.129738000499228,-0.349187282924067,-0.228403396667643,-0.244396700986185
"TSG101",-0.161425165063445,-0.255982909750053,-0.261100330895374,-0.222996845632249,-0.414160145643971
"LAMTOR5",-0.157353771128143,-0.23189979565001,0.0278897309042261,-0.567817180026363,-0.177762278039376
"LDLRAP1",-0.152343261946061,-0.132717486472306,-0.0496373037706199,-0.541322886597113,-0.586958625868981
"ZNF462",-0.182698599736365,-0.00619411581614671,-0.188851142282698,0.214604749947704,0.207845826439212
"GABRD",-0.159100740829739,-0.0901646630007704,-0.0737905335078901,0.100391186931387,-0.0244486584049088
"GUF1",0.183368477125472,0.412744793959078,0.240054155823806,0.396265158994543,0.0128416206978059
"HERC2",0.187926358344352,-0.0217122611106113,-0.0750834824847963,-0.0340603624159019,-0.02316374770251
"ISCA2",0.167523180207937,-0.0810441445887964,0.011861117856709,0.230479514031327,0.892616030314933
"OTC",0.152729645330187,0.370811586130209,0.494882786786402,-0.392541762422208,-0.923888843505585
"C22orf42",0.149833699140375,-0.160642669637428,-0.0707929948312094,0.0968115335280602,-0.00112236351122252
"CFAP97",0.144327387405093,0.265502780843428,0.233315108659522,0.124938036212178,-0.012833537388782
"CHEK1",0.175881882829475,0.39695368030768,0.157800480844068,0.188680603701296,0.157755294229026
"DNAJC24",0.140663274280304,0.169214585052962,-0.0162193815908607,-0.331033253106183,-0.222905479055851
"ESPN",0.155893911192833,-0.00732417505630423,0.0485600806906232,-0.292298706829439,-0.177066375402217
"KCNJ2-AS1",0.148333250083624,-0.0917749305626039,-0.122523221451738,0.0309793162348688,-0.00517392892813495
"LOC101929122",0.178840893714793,0.283440281930402,0.0518075767392903,-0.122790497867101,-0.0124780419549309
"MRGBP",0.233604871912187,-0.0546331985433692,0.135434355053171,-0.225625660467722,-0.121926531603744
"ODF2L",-0.149756027759106,-0.0917667458275258,-0.143282980264162,-0.159265365790701,-0.235630228512324
"PAXBP1",0.154112646728857,0.0960098763977175,0.0463170284100638,-0.168679523028726,-0.596327303568898
"PCAT6",-0.165600400643464,-0.20339219988098,0.128145920484859,-0.337900456817248,-0.34846076696762
"PCDH11X",-0.223236312938021,0.00196206632626206,0.130762201682114,0.0600783685109572,0.0550951442579195
"PKP3",-0.141216471966877,-0.1201314625947,-0.228583618300649,-0.113495769023308,-0.0379612355328716
"PXMP2",0.155330025481341,-0.208787464899428,0.180422471463318,-0.104620283849341,0.000970739543236121
"SBNO1",0.148001960747406,-0.171227515793754,0.0200356215015445,-0.194286608525873,-0.0105707185569957
"SLIRP",-0.526087396493521,-0.261458966592267,0.528655244860271,-0.940265644739261,-0.698760645221538
"TOP1",0.145078942331301,0.0425984952458585,0.101384849712227,-0.49298436634267,-0.908135799465638
"ZMPSTE24",0.14526350006232,0.0551271040177532,0.180097014108428,0.138367074642687,0.143437713283657
"ZNF222",0.216135541360035,-0.220627593592797,-0.138592744426796,-0.38731072391632,-0.497644423990193
"ZNF251",-0.197446383380258,-0.25138286189745,0.309877565541544,-0.0921868089175515,0.403343584258303
"CCT5",0.146124064799032,-0.0434102992252559,0.121018527601183,-0.115463169023963,-0.0734144732001258
"CASC15",-0.150697849044671,-0.142613507059762,-0.0833251879853236,0.0480361152668891,0.150931353882217
"UPP1",-0.152509033426721,-0.082269520133277,0.326180080729667,0.823366149705796,1.70045951840603
"ACOT7",-0.140920236636116,-0.442937516838228,-0.279663236625119,-0.218326421798944,-0.292599400725017
"AIMP2",0.146263893664543,0.278624586720454,0.437946377435061,0.622514499006215,0.662695611904262
"ATP6AP1",0.142442800752072,-0.100803195758058,0.228207416378337,0.33588401199593,0.612297924161451
"C11orf65",-0.152393785280066,0.268158641692898,0.118289871371519,0.0122836899981573,-0.0951971787765968
"C8orf33",0.154451321420137,0.269949703710056,0.306871633578803,0.434737199890304,0.536058269796063
"CPSF3",0.149688922864559,0.128891617511602,-0.0357693039726978,0.141901741673397,0.0944657894264935
"CST6",-0.226797209260374,-0.0651107240555753,0.168832063621943,-0.153322570425427,-0.171805968420617
"DENND1C",0.156703464413024,-0.00529413574883275,-0.112671819823986,-0.147149300438369,-0.207280503848096
"GNAT1",0.153065009220953,-0.0994032860595024,0.0583687238700663,0.0666831074234047,-0.156002847420436
"GOLGB1",-0.14262297816914,-0.262071639446562,-0.170590499331048,-0.279830433804804,0.23489180161166
"GRHL3",-0.153863161085319,-0.0583703211591202,-0.155605393385856,0.00278432051297806,-0.160068837862655
"IFT22",-0.176510175456353,-0.193378641623731,-0.456818732817051,-0.648290771246292,-1.15944878583952
"LGALS9",-0.230429343285448,-0.106333965270205,0.0546379888037984,0.00555593222618889,-0.208640571939777
"LOC100289230",-0.183600509490078,0.0828435753317587,0.146746723355322,-0.137386285693533,-0.210023131485644
"MRPS7",0.141898142878006,-0.119403180869584,0.0899839252512002,-0.0366807573967449,0.0645813844684646
"OR2L13",-0.227660021616171,-0.0452991353568875,0.117357995411739,0.0837731380947151,0.0377048673163589
"OR7A10",0.156489392046641,-0.11747866615316,-0.0935750897061727,-0.0177052675804004,0.115810954300322
"PIK3R3",0.141311914510434,-0.0363568052167746,-0.242949468342194,-0.292547884485995,-0.735549937924487
"S100A14",0.23928129878585,0.295743560593902,0.335720073800472,0.173474630459603,0.0729887801393794
"SCGB2A1",0.152752072118693,-0.152803725512698,0.131318688620357,-0.0298127702164392,-0.0424110581417581
"SSR2",0.141126527965966,-0.269513929555963,-0.205888222776551,-0.745027320491207,-0.741510395228197
"SUV39H2",0.206326391653369,0.230532721910151,0.104404972581065,-0.0130412367637502,-0.0879796925974636
"TM4SF5",0.180536219688996,-0.0987274864088477,0.601043081811964,0.393671314464244,0.492464594202453
"TMEM223",0.161281243316882,-0.168483420741198,0.11797393896187,-0.100197758351522,0.183413826822772
"TNFRSF13B",-0.17272784302696,-0.0468226425544325,0.00124609610012971,0.00723697707761684,-0.124350644361704
"STK32A",-0.161536504466487,-0.0534743870587087,0.102500776017415,0.0247126383962128,-0.183821708931313
"TMEM161A",0.140342962113257,0.00161994002933596,0.0875027546951461,-0.142630388684077,-0.856939112037455
"IGLV6-57",0.164384025319633,-0.114545697019596,0.00092616474608942,-0.116400842698352,-0.0546576394478278
"TIGD7",0.197301210557583,0.245479638956287,0.399724931718707,0.605141844160936,0.78268642588369
"ZMIZ2",-0.1429073303774,-0.226689315768335,-0.122690157256659,-0.0160756468461756,0.0706981641753393
"GALNTL6",0.173666100353086,0.00821286555899414,0.0757087123383364,-0.326747414071025,-0.245996640692252
"HILS1",0.282548187261445,-0.0510376698747752,0.079235191601887,-0.10837402306613,-0.148679750711729
"MVK",-0.157592475337239,-0.29472673160201,-0.0985620537308334,-0.576002121763207,-0.417303799815435
"VANGL2",0.210212885339137,-0.113677204299682,0.0113574215794765,0.0130678330416831,0.124664286558451
"ZNF550",0.15266229067204,0.229470037978465,0.418911318902621,0.982580461513213,1.28078665803011
"SON",-0.164257467188877,0.0717733955454989,-0.052188347836946,-0.0803709096838414,-0.0187739283980388
"APCS",-0.184815548203809,-0.110004794749686,0.071961073651166,-0.314730941912749,-0.120919231177772
"BCO1",0.206011756900269,0.0220954152693298,0.0915849339817734,-0.0877647318348016,-0.0682287286737062
"BDNF-AS",-0.180386040670617,-0.0335776712988798,-0.153766725593431,0.119044269428417,0.164139289274556
"CPT2",0.164960281483758,0.131239513337075,-0.21767838833714,-0.215923267531087,-0.764573678640645
"EFCAB10",0.156145943281168,0.0575218537621689,0.0342697948789672,0.0558399638495644,0.15735501956912
"LAIR2",0.177918724290166,0.0471699487643837,-0.313284302882663,0.0673178477605667,0.153434111780841
"LINC00514",-0.154939263956819,0.145868587914641,-0.0235687975449848,0.0319080701922152,-0.0214141502259895
"MPHOSPH9",0.176918086650694,0.26869111712046,-0.0815036062952412,0.0629583768496857,-0.408330037509677
"RBPMS-AS1",0.145127342595333,-0.0945289403858851,0.171875519355272,0.242119777686345,0.191550899373651
"SUGT1P3",0.141058328611738,-0.0926558968682496,0.0194965006239158,0.158788914591222,0.154135119864923
"TRIM29",-0.142384957995692,-0.459686587556015,-0.337259559259103,-0.285509300426605,-0.0275846507042807
"XRN2",0.143710572587702,0.11842166033377,0.0566023204694375,0.275095897325741,0.0995241447285604
"ZSCAN26",-0.211866869704291,0.0854645016079711,-0.230099555762953,0.000177037130103308,-0.28398346943401
"TATDN2",0.149512412053656,-0.0383207026750236,0.0512964176568858,-0.424183677252898,-0.838334250844747
"ABCA11P",0.141011602986245,0.308505421584762,-0.10156118033345,0.281500363288096,0.153583548920367
"SLC22A18",0.151652429272518,-0.157172237819564,-0.135578891893511,-0.600385510031169,-1.14323799197194
"C9orf57",-0.15809070951305,-0.126767499221309,-0.126385921458688,0.151800836524929,-0.13847091004685
"APOBEC2",-0.194659357956312,0.0527937754645027,-0.0784406092686227,0.20982150922841,0.0537034715700253
"DBP",0.157599457414592,-0.181333068926778,-0.0127579208421569,-0.0849702468435787,-0.0158308141217178
"NFE2",0.140507107381477,-0.0376400805229067,0.130796880814748,0.100748088193774,0.133694101544167
"TTC23",0.172835819293398,0.0769655345574165,-0.0786617434432308,-0.193888934842207,-0.0645724533710581
"NKX1-1",-0.208484342830674,-0.281332090310126,-0.128431645375131,-0.191422457586976,0.0560051584928827
"SKA3",0.14935878840291,0.48530569640363,0.372584065539606,0.593605569372963,0.285315096437962
"TMEM245",0.144451661523817,-0.0337704289786256,-0.0897013249680327,-0.213696328757717,-0.330177080948134
"WNT2B",-0.14277194885513,-0.0498559992789462,-0.0961618596545102,-0.106932722934847,-0.198638861587439
"ABCC12",-0.166649307279448,-0.0686523209923053,0.0152733628879247,-0.120658499141409,-0.0685139694643064
"FLJ42627",0.153731764655849,-0.149462399382084,-0.0637518731175373,0.0136161719382768,0.61282798696143
"LRTM2",-0.240495856224564,0.178195221559993,0.0748351804633627,-0.105332459719691,0.0607560489123067
"SEL1L",0.164283698968331,-0.00730922822408786,0.0911609925535197,0.198957431815458,-0.193644359841202
"PCSK5",-0.140695436420962,-0.0375812085130782,-0.536452477420394,-0.34774333979335,-0.251333449252769
"CAPN7",0.139404028348457,0.392072216540807,0.049777800391281,0.460138917244871,0.38328108504292
"FSD1",-0.19828313066537,0.010838858069981,-0.130222394885665,-0.221507933757863,-0.0476802346210423
"TCN2",0.165540392802948,0.0546305843405435,0.0572269869959046,-0.0898008634125187,0.0965047266383232
"TGM6",-0.150332154781728,-0.164534748718538,-0.211834042933989,-0.298510372912211,-0.134761112005646
"KCTD9",-0.161753857828721,0.0785076950756842,-0.307350103246522,-0.0329382873368029,-0.121781959215383
"ZNF292",0.151895740158195,0.232134092144318,0.123201494060598,0.401943922428686,0.580993947313447
"DTNB",-0.176772055246469,-0.192166182413661,-0.140389301982811,-0.0206922821665136,-0.11854240352848
"EZH2",-0.166669056939808,0.185181485701831,-0.0697682921968585,-0.452441717558299,-0.867452842647607
"IL19",0.25706563677559,0.130796702036469,0.2020583449816,-0.202491544456084,-0.0964584818976828
"LRRC29",0.196132657934382,-0.0256274194394059,-0.0858947955164338,0.181401007219287,-0.0982653000766263
"MARF1",-0.148226439412757,0.112618210369842,-0.434789166763632,0.444891381111829,-0.621251583272516
"PLD5",-0.158219567828727,-0.10150339038942,-0.0122336270512049,0.0791519322551109,-0.0122616973398251
"POP4",0.146344143808566,-0.177218979003055,0.130641970118672,0.0224597392612349,0.209711718676525
"RPARP-AS1",0.185027003854915,0.138944121939098,0.265735938237524,0.102575906875853,0.165337926139855
"SACM1L",0.148053104791996,0.0540105280438539,0.0421086000185529,-0.0644544553755217,-0.0116112025058861
"SMG8",0.144869124953461,-0.0175723621220598,0.137905627168891,0.0344474638755035,0.00586766841686526
"TMEM147-AS1",0.187649159345986,0.0513727250995153,0.442403342717449,0.440617936289041,0.127461565277087
"CASKIN1",-0.186052084842292,0.0933657300880952,-0.087123789535628,-0.0544983809815731,0.0361777267512302
"ZNF818P",-0.176516158248976,-0.108072386463307,-0.245198307146453,0.0706237833541694,0.493406334069829
"IAH1",-0.145339003158419,0.0314864282267564,-0.159531056699576,0.0474398532356908,0.18483089725836
"STAR",0.166523942678178,-0.0964746880662819,0.15023174843884,-0.0737407665159129,-0.084654657580721
"ZKSCAN3",0.139117403290384,-0.136313695813067,0.00331238959036906,-0.0829351278583443,-0.0402110296640146
"HTR3B",0.212393240210684,-0.197856930739527,-0.153248386046319,-0.0344875683787422,0.0700298506418191
"YOD1",0.157212731532273,0.0529086205987177,-0.172761978016764,0.121155032558145,-0.332413914531971
"ZFAND2A",-0.143407655065118,0.221539807750803,0.36462730230771,0.461244306498644,0.867693279911084
"CAPRIN1",0.14157400869102,0.0306104737467248,-0.0159555196248125,0.151342440852519,-0.146928877681956
"AGAP1",0.158512068403229,0.102335314640047,0.247143603307594,0.226481123050674,0.479137828963048
"CCDC61",0.143795510152868,0.0244197192450413,0.00678168631328635,-0.0542924516971697,-0.298535703694742
"DHPS",0.162772145435008,-0.0329589396048782,0.211963064755036,0.128100590673519,-0.0400151550563859
"EPRS",0.140520139089098,0.573537508484952,0.581077423184759,0.745847088275672,0.419808874355901
"RPL37",-0.248330440591648,0.0167062747485254,0.370454687965605,-0.0451945104688161,0.228910726762775
"SMAGP",0.188338259610475,0.0890806251721621,0.20377549908804,0.0654514973131555,0.536097697404205
"WDFY2",-0.139571449839595,-0.134264412841068,-0.270506190971721,-0.295811014226909,-0.254408791673694
"MED28",0.152933229584553,-0.0623783434698835,0.0694151591083045,-0.0489381627299448,-0.0436538259883452
"PIP4K2B",0.145871005714945,-0.219429947904184,0.104761674347672,-0.239388912714975,-0.531969746007257
"ARHGEF5",-0.160396914199508,-0.185520283472258,-0.0117255981332107,-0.542915252632454,-0.29563099260968
"CAPN3",0.141189183283282,-0.0173715841313502,0.0806055989156507,0.0561509819536541,0.207543765803323
"CYBC1",0.195528786326589,-0.014304773401105,-0.232631911818308,-0.530026255008599,-0.751877882093732
"EIF2B3",0.168804796790335,0.321034857398276,0.41836863382655,0.323854632249416,0.406897449968973
"FBXL16",0.172264897752535,0.0402119807072427,0.0244451567646804,0.0416903281062497,0.0355807602509346
"HCG26",-0.23763234660966,-0.00891446960668496,0.123383049933303,-0.112237756241513,-0.217019069356025
"JADE2",0.139145642197733,-0.0586551564902393,0.123310927009855,0.00792397049908544,0.206828115664468
"LINC00210",0.167113453247886,-0.0619658209056677,-0.176703536920086,-0.0341253884559887,-0.0777075778264065
"LINC01141",0.189049126154376,-0.0696932764519311,-0.054495184722295,-0.0150519278264647,-0.00951242066837654
"NRARP",-0.168618377894671,-0.43325809613134,0.351922987790272,-0.213924591342764,0.0895300453668657
"PARD6A",-0.1798342044575,-0.116063846717742,-0.120602917309229,0.0165822548596042,0.00456429959727878
"SPSB4",-0.181986105461305,-0.21698755506129,-0.200859987161397,-0.0889002357723143,-0.235272320810529
"IMPDH1",0.14590977694369,0.0746669782908906,0.321385525705821,-0.338453303197677,-0.20050659011926
"LOC100505570",-0.195238272153479,-0.17645675018594,-0.0854578067822258,-0.148333175926873,-0.0836162350066205
"OSBPL11",0.167537621215964,0.00841162846425103,0.010816168058021,0.0342922815097824,-0.0347768818593233
"ZNF80",-0.148439678362089,0.0508883864271077,-0.0251325055547218,-0.0752310824498981,-0.035156337266494
"ANAPC10",0.17670063581381,0.729650055898495,0.25415207211369,0.587982426556093,0.80531423724277
"ZNF563",0.138296241514457,0.0155586372473264,-0.0913150791475239,0.0865856101333309,0.105763800324385
"RGPD4-AS1",-0.154904602009237,0.0674539287273599,0.217444919162006,0.0196161214099329,0.0734266597845141
"TEKT5",0.1417419742459,-0.0761899522405454,0.0577138043951386,0.199313514274064,-0.0823399199822923
"SPATS2",-0.14129234255667,-0.102858968403152,-0.184992342307043,-0.203406816758517,-0.160432641124532
"ICMT",0.143143479741084,-0.0504124166314757,0.0382662396297464,-0.204785826479998,-0.345399128427594
